UniprotID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 Q8BHG9 	 CGG triplet repeat-binding protein 1 	 Cggbp1 	2434	12.25	47225.7	3	3	17.96	167
 Q99LH1 	 nucleolar GTP-binding protein 2 	 Gnl2 	2331	13.08	47227.6	5	3	4.95	728
 Q8C754 	 vacuolar protein sorting-associated protein 52 homolog 	 Vps52 	3610	4.80	47252.1	2	2	3.18	723
 Q8BX09 	 retinoblastoma-binding protein 5 	 Rbbp5 	3941	3.19	47277.6	3	3	7.62	538
 Q9Z2Z6 	 mitochondrial carnitine/acylcarnitine carrier protein 	 Slc25a20 	4209	1.59	47323.5	4	2	7.97	301
 Q9CQC9 	 GTP-binding protein SAR1b 	 Sar1b 	3672	4.56	47326.2	2	2	9.60	198
 O35343 	 importin subunit alpha-3 	 Kpna4 	3685	4.48	47473.4	4	2	4.61	521
 Q9D2R6 	" cytochrome c oxidase assembly factor 3 homolog, mitochondrial "	 Coa3 	3905	3.35	47493.6	3	2	17.59	108
 Q9Z104 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Hmg20b 	3889	3.44	47507.2	2	2	5.36	317
 P50396 	 rab GDP dissociation inhibitor alpha 	 Gdi1 	2027	16.12	47556.0	4	3	7.83	447
 Q5SVR0 	 TBC1 domain family member 9B isoform 1 	 Tbc1d9b 	3666	4.58	47674.1	5	3	2.38	1263
 Q9D479 	 UV-stimulated scaffold protein A 	 Uvssa 	2702	10.03	47792.2	6	4	8.37	717
 Q9QZM0 	 ubiquilin-2 	 Ubqln2 	1901	17.79	47823.9	2	2	5.17	638
 Q9QZD4 	 DNA repair endonuclease XPF 	 Ercc4 	3298	6.14	47838.7	3	2	3.05	917
 Q6PD26 	 GPI transamidase component PIG-S 	 Pigs 	2589	10.84	47855.0	5	4	7.57	555
 O70230 	 PREDICTED: zinc finger protein 143 isoform X3 	 Zfp143 	2541	11.21	47866.5	2	1	3.76	638
 Q8C863 	 E3 ubiquitin-protein ligase Itchy 	 Itch 	3755	4.17	47900.0	3	2	2.89	864
 Q9D8T2 	 gasdermin-D 	 Gsdmd 	3258	6.34	47902.9	2	2	4.72	487
 Q9CR20 	 immediate early response 3-interacting protein 1 precursor 	 Ier3ip1 	4019	2.68	47914.3	2	1	24.39	82
 Q9CZX5 	 PIN2/TERF1-interacting telomerase inhibitor 1 	 Pinx1 	4040	2.56	47971.3	3	2	8.43	332
 Q8CES0 	 N-alpha-acetyltransferase 30 	 Naa30 	1864	18.26	48004.4	3	3	14.56	364
 Q9DBM1 	 G patch domain-containing protein 1 	 Gpatch1 	3158	6.93	48127.4	3	3	4.62	930
 Q8R3P6 	 von Willebrand factor A domain-containing protein 9 	 Vwa9 	2634	10.54	48295.8	6	3	6.60	515
 O35744 	 chitinase-like protein 3 precursor 	 Chil3 	1948	17.08	48339.2	4	4	17.34	398
 P70227 	" inositol 1,4,5-trisphosphate receptor type 3 "	 Itpr3 	3944	3.17	48350.8	5	5	2.28	2670
 Q8QZZ7 	 EKC/KEOPS complex subunit Tprkb 	 Tprkb 	2081	15.53	48423.4	3	3	33.14	175
 Q8QZY9 	 splicing factor 3B subunit 4 	 Sf3b4 	2578	10.93	48452.4	2	2	5.19	424
 P16951 	 cyclic AMP-dependent transcription factor ATF-2 isoform 1 	 Atf2 	2724	9.86	48476.3	2	1	2.26	487
 Q9D7I5 	 phospholysine phosphohistidine inorganic pyrophosphate phosphatase 	 Lhpp 	3255	6.36	48507.3	4	2	7.78	270
 Q91YP3 	 deoxyribose-phosphate aldolase 	 Dera 	2931	8.33	48571.1	5	4	14.78	318
 Q9DAS9 	 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-12 	 Gng12 	2449	12.06	48580.3	5	2	34.72	72
 P0C7N9 	 proteasome assembly chaperone 4 isoform b 	 Psmg4 	3322	6.07	48630.1	2	1	12.20	123
 Q62087 	 serum paraoxonase/lactonase 3 precursor 	 Pon3 	3128	7.15	48646.3	3	1	4.52	354
 P52479 	 ubiquitin carboxyl-terminal hydrolase 10 isoform 1 	 Usp10 	2095	15.37	48743.0	3	2	4.29	793
 Q9DBN9 	 probable ATP-dependent RNA helicase DDX59 	 Ddx59 	3456	5.45	48745.2	4	2	4.52	619
 Q3UGS4 	 protein FAM195B 	 Fam195b 	2203	14.24	48805.5	3	3	39.17	97
 Q9DB27 	 PREDICTED: malignant T-cell-amplified sequence 1 isoform X1 	 Mcts1 	3307	6.12	48807.3	4	3	20.88	182
 P14069 	 protein S100-A6 	 S100a6 	4158	1.81	48812.2	2	1	8.99	89
 P62073 	 mitochondrial import inner membrane translocase subunit Tim10 	 Timm10 	4174	1.75	48834.4	3	1	7.78	90
 Q99LS3 	 phosphoserine phosphatase 	 Psph 	3228	6.49	48935.9	6	2	8.89	225
 Q9D104 	 signal recognition particle 19 kDa protein 	 Srp19 	2499	11.66	48938.8	4	2	13.19	144
 Q505D1 	 serine/threonine-protein phosphatase 6 regulatory ankyrin repeat 	 Ankrd28 	4226	1.54	48948.4	3	3	5.22	1053
 Q9ERE7 	 LDLR chaperone MESD precursor 	 Mesdc2 	3308	6.12	48956.8	4	2	8.04	224
 P97742 	" carnitine O-palmitoyltransferase 1, liver isoform "	 Cpt1a 	2126	15.05	49100.7	5	5	9.83	773
 Q8JZL3 	 thiamine-triphosphatase 	 Thtpa 	1926	17.36	49157.0	5	3	18.30	224
 O88668 	 protein CREG1 precursor 	 Creg1 	2410	12.44	49337.9	3	2	13.18	220
 Q8R088 	 Golgi phosphoprotein 3-like isoform 1 	 Golph3l 	2919	8.43	49342.8	2	2	7.58	343
 Q8C253 	 galectin-3 	 Lgals3 	2143	14.79	49362.2	3	3	13.64	264
 Q2TPA8 	 hydroxysteroid dehydrogenase-like protein 2 isoform 1 	 Hsdl2 	3200	6.70	49371.0	3	3	9.18	490
 P97492 	 regulator of G-protein signaling 14 	 Rgs14 	3888	3.46	49388.2	4	4	9.51	547
 Q6R2P8 	 endonuclease 8-like 2 	 Neil2 	3348	5.98	49534.4	3	3	9.42	329
 Q9CWN7 	 CCR4-NOT transcription complex subunit 11 	 Cnot11 	3283	6.23	49567.3	4	2	6.53	505
 Q80UZ2 	 protein SDA1 homolog 	 Sdad1 	2888	8.69	49638.9	3	2	2.77	687
 Q5XJE5 	 RNA polymerase-associated protein LEO1 	 Leo1 	3881	3.50	49660.9	4	4	5.85	667
 Q3UI43 	 BRISC and BRCA1-A complex member 1 	 Babam1 	3942	3.19	49703.9	4	2	6.01	333
 Q7TMQ7 	 WD repeat-containing protein 91 	 Wdr91 	2421	12.37	49780.0	4	2	3.61	748
 Q9D1J1 	 adaptin ear-binding coat-associated protein 2 	 Necap2 	3362	5.91	49806.1	7	3	20.68	266
 Q8CAK1 	" putative transferase CAF17 homolog, mitochondrial isoform 1 "	 Iba57 	2333	13.04	49809.5	2	2	6.70	358
 Q9CU65 	 zinc finger MYM-type protein 2 	 Zmym2 	4195	1.64	49858.0	1	1	1.09	1376
 Q9CXJ1 	" probable glutamate--tRNA ligase, mitochondrial precursor "	 Ears2 	2977	8.05	49865.2	3	2	5.35	523
 Q80T69 	 round spermatid basic protein 1 	 Rsbn1 	3899	3.38	49880.5	4	2	3.02	795
 A2ACM0 	 regulatory-associated protein of mTOR isoform 1 	 Rptor 	2003	16.40	49885.1	4	3	2.85	1335
 Q8BR90 	 UPF0600 protein C5orf51 homolog 	 AW549877 	3501	5.27	49896.0	2	2	7.14	294
 Q9QUG9 	 RAS guanyl-releasing protein 2 	 Rasgrp2 	3811	3.85	49943.3	3	3	4.44	608
 A2RTL5 	 arginine/serine-rich coiled-coil protein 2 	 Rsrc2 	3823	3.81	49971.7	4	3	5.99	434
 P08103 	 tyrosine-protein kinase HCK isoform p56Hck 	 Hck 	4005	2.78	49972.5	5	4	9.34	503
 P46737 	 lys-63-specific deubiquitinase BRCC36 	 Brcc3 	2512	11.58	49975.2	4	2	7.90	291
 P11609 	 antigen-presenting glycoprotein CD1d1 precursor 	 Cd1d1 	2596	10.76	50010.8	4	2	6.55	336
 Q9D4H1 	 exocyst complex component 2 	 Exoc2 	3398	5.73	50065.4	4	4	5.52	924
 Q9CQ18 	 ribonuclease H2 subunit C 	 Rnaseh2c 	3009	7.81	50104.4	4	2	17.47	166
 Q9JM93 	 ADP-ribosylation factor-like protein 6-interacting protein 4 	 Arl6ip4 	3268	6.29	50120.9	4	2	10.48	229
 Q922H9 	 zinc finger protein 330 	 Zfp330 	2050	15.84	50125.5	4	3	13.29	316
 O88939 	 zinc finger and BTB domain-containing protein 7A 	 Zbtb7a 	3260	6.34	50145.0	2	2	6.33	569
 Q9CR56 	 NF-kappa-B inhibitor-interacting Ras-like protein 2 	 Nkiras2 	3554	5.06	50151.5	4	2	10.99	191
 Q7TMI3 	 E3 ubiquitin-protein ligase UHRF2 	 Uhrf2 	2093	15.42	50228.0	3	2	3.86	803
 Q9EQ28 	 PREDICTED: DNA polymerase delta subunit 3 isoform X1 	 Pold3 	2183	14.34	50257.5	3	3	8.44	462
 Q78T54 	 vacuolar ATPase assembly integral membrane protein Vma21 isoform 2 	 Vma21 	3349	5.98	50277.0	3	1	11.88	101
 Q99K51 	 plastin-3 	 Pls3 	4055	2.46	50311.9	5	3	6.19	630
 Q9DB85 	 ribosomal RNA-processing protein 8 isoform 2 	 Rrp8 	1943	17.15	50381.3	3	3	10.94	457
 P70195 	 proteasome subunit beta type-7 precursor 	 Psmb7 	3262	6.33	50388.8	2	2	10.47	277
 Q9CQV1 	 mitochondrial import inner membrane translocase subunit TIM16 	 Pam16 	3962	3.09	50432.3	4	3	24.80	125
 A2BDX3 	 adenylyltransferase and sulfurtransferase MOCS3 	 Mocs3 	3086	7.36	50448.3	5	2	5.43	460
 Q99JY4 	 traB domain-containing protein 	 Trabd 	3459	5.44	50454.7	2	2	6.65	376
 Q8BGD9 	 eukaryotic translation initiation factor 4B 	 Eif4b 	1841	18.51	50493.0	5	4	9.66	611
 Q99PU8 	 putative ATP-dependent RNA helicase DHX30 isoform 3 	 Dhx30 	2524	11.46	50525.3	5	4	3.27	1223
 Q9R1K9 	 centrin-2 	 Cetn2 	1783	19.42	50556.7	6	4	27.33	172
 nan 	 PREDICTED: transcription factor BTF3 homolog 4 isoform X2 	 Btf3l4 	2543	11.19	50609.5	5	4	28.72	188
 O88796 	 ribonuclease P protein subunit p30 	 Rpp30 	3513	5.23	50613.6	2	2	10.45	268
 Q3U9D6 	 exocyst complex component 6 	 Exoc6 	3918	3.29	50659.6	4	2	3.11	804
 G3X8R0 	 receptor expression-enhancing protein 5 	 Reep5 	2955	8.18	50673.0	6	3	21.16	189
 Q69ZC8 	 GPALPP motifs-containing protein 1 	 Gpalpp1 	1981	16.67	50680.7	4	3	10.69	346
 Q64735 	 complement component receptor 1-like protein 	 Cr1l 	2261	13.73	50693.6	6	3	8.86	440
 Q8C7C3 	 tropomyosin alpha-3 chain isoform Tpm3.5cy 	 Tpm3 	2222	14.08	50714.1	2	2	11.69	248
 Q9ERR7 	 15 kDa selenoprotein precursor 	 Sep15 	2736	9.75	50818.7	3	2	17.90	162
 A2A935 	 PREDICTED: PR domain zinc finger protein 16 isoform X3 	 Prdm16 	3702	4.45	50822.4	5	2	2.66	1276
 Q9CR50 	 RING finger and CHY zinc finger domain-containing protein 1 isoform 	 Rchy1 	2364	12.78	50851.4	4	3	13.03	261
 P63271 	 transcription elongation factor SPT4-A 	 Supt4a 	4016	2.71	50874.0	2	1	7.69	117
 Q9CQC7 	 NADH dehydrogenase 	 Ndufb4 	2176	14.41	50889.1	3	2	16.28	129
 Q91ZF0 	 dnaJ homolog subfamily C member 24 	 Dnajc24 	3912	3.33	50972.0	6	3	18.92	148
 A0A1B0GS41 	 GRB2-associated-binding protein 1 isoform 1 	 Gab1 	3010	7.80	51070.8	4	4	7.17	725
 Q9JKM7 	 ras-related protein Rab-37 isoform 1 	 Rab37 	2431	12.29	51086.0	4	2	13.00	223
 Q91YR9 	 prostaglandin reductase 1 	 Ptgr1 	3040	7.63	51200.3	4	2	8.21	329
 F7BGR7 	 Rbm14-Rbm4 readthrough isoform a 	 Gm21992 	2021	16.19	51214.5	3	3	7.34	477
 Q64701 	 retinoblastoma-like protein 1 isoform 1 	 Rbl1 	4176	1.74	51230.5	4	4	4.89	1063
 P40240 	 CD9 antigen 	 Cd9 	4074	2.38	51259.3	2	1	5.31	226
 nan 	 PREDICTED: uncharacterized protein C18orf25 homolog isoform X3 	 8030462N17Rik 	3273	6.27	51265.2	5	1	5.54	343
 Q8N7N5 	 DDB1- and CUL4-associated factor 8 	 Dcaf8 	2266	13.69	51303.2	3	3	7.11	591
 Q3U3C9 	 genetic suppressor element 1 isoform 1 	 Gse1 	2999	7.87	51332.4	3	3	3.03	1223
 Q8BY71 	 histone acetyltransferase type B catalytic subunit 	 Hat1 	2642	10.48	51364.0	4	3	10.58	416
 nan 	 PREDICTED: putative tyrosine-protein phosphatase auxilin isoform X1 	 Dnajc6 	3150	7.03	51366.8	4	2	2.76	941
 Q9WV60 	 glycogen synthase kinase-3 beta 	 Gsk3b 	4148	1.85	51394.2	3	2	4.05	420
 Q5SWU9 	 PREDICTED: acetyl-CoA carboxylase 1 isoform X3 	 Acaca 	2015	16.28	51394.4	7	5	2.22	2345
 Q3TQI7 	 uncharacterized protein C9orf78 homolog 	 BC005624 	3587	4.93	51416.1	3	1	4.84	289
 Q9CXF4 	 TBC1 domain family member 15 	 Tbc1d15 	2861	8.87	51439.3	2	2	3.58	671
 P14483 	" histocompatibility 2, class II antigen A, beta 1 precursor "	 H2-Ab1 	2611	10.63	51447.5	2	2	9.06	265
 Q921G8 	 gamma-tubulin complex component 2 isoform a 	 Tubgcp2 	1947	17.11	51478.3	4	3	4.53	905
 O88665 	 bromodomain-containing protein 7 	 Brd7 	4050	2.50	51488.6	3	2	2.76	651
 Q9ET30 	 transmembrane 9 superfamily member 3 precursor 	 Tm9sf3 	3596	4.89	51514.7	3	2	4.77	587
 Q8VE22 	" 28S ribosomal protein S23, mitochondrial isoform a "	 Mrps23 	2442	12.10	51619.0	3	3	19.21	177
 Q9JL62 	 glycolipid transfer protein 	 Gltp 	2065	15.72	51621.7	6	4	20.10	209
 Q99KF1 	 transmembrane emp24 domain-containing protein 9 precursor 	 Tmed9 	2869	8.80	51637.1	2	1	4.68	235
 Q8VC28 	 aldo-keto reductase family 1 member C13 	 Akr1c13 	2137	14.86	51653.4	4	3	12.38	323
 Q9CS00 	 cactin 	 Cactin 	3209	6.64	51661.3	4	3	3.37	772
 nan 	 PREDICTED: transcription factor 12 isoform X3 	 Tcf12 	3096	7.31	51711.6	4	4	7.94	705
 Q9CYU6 	 diphthine methyltransferase 	 Dph7 	2841	8.99	51916.6	3	2	4.19	477
 Q9D8S4 	" oligoribonuclease, mitochondrial precursor "	 Rexo2 	3315	6.09	51921.6	2	2	9.28	237
 Q08369 	 transcription factor GATA-4 isoform 2 	 Gata4 	3675	4.53	51922.6	2	2	6.80	441
 Q9JHS9 	 spliceosome-associated protein CWC15 homolog 	 Cwc15 	3291	6.18	51924.2	3	3	10.04	229
 P97452 	 ribosome biogenesis protein BOP1 	 Bop1 	1741	20.04	51934.3	3	3	4.23	732
 Q9JJI8 	 60S ribosomal protein L38 	 Rpl38 	2970	8.09	51964.6	4	2	28.57	70
 Q8R086 	" sulfite oxidase, mitochondrial precursor "	 Suox 	2400	12.49	52148.4	5	4	11.36	546
 Q9QUR7 	 peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 	 Pin1 	1765	19.66	52150.3	5	3	27.88	165
 Q9CXN7 	 phenazine biosynthesis-like domain-containing protein 2 	 Pbld2 	3960	3.10	52176.0	3	3	10.07	288
 Q9QY93 	 dCTP pyrophosphatase 1 	 Dctpp1 	3214	6.59	52262.6	4	2	21.18	170
 Q9CQF3 	 cleavage and polyadenylation specificity factor subunit 5 	 Nudt21 	1682	21.04	52319.6	5	4	16.74	227
 Q9WVG6 	 histone-arginine methyltransferase CARM1 isoform 1 	 Carm1 	2511	11.59	52383.4	3	3	7.73	608
 P97872 	 dimethylaniline monooxygenase 	 Fmo5 	3323	6.06	52385.1	2	2	4.69	533
 Q3UPH1 	 protein PRRC1 	 Prrc1 	2933	8.32	52423.3	3	1	3.39	443
 P21550 	 beta-enolase 	 Eno3 	2884	8.71	52456.8	2	2	5.30	434
 Q9CPX6 	 ubiquitin-like-conjugating enzyme ATG3 	 Atg3 	2230	14.00	52476.0	3	2	7.32	314
 Q9JI44 	 DNA methyltransferase 1-associated protein 1 	 Dmap1 	2382	12.64	52555.0	3	3	8.12	468
 Q3ZB57 	 GRB2-associated-binding protein 2 isoform 1 	 Gab2 	3882	3.47	52593.6	4	3	4.65	666
 Q8VE99 	 coiled-coil domain-containing protein 115 	 Ccdc115 	1945	17.12	52598.6	2	2	15.00	180
 nan 	 PREDICTED: histidine triad nucleotide-binding protein 3 isoform X1 	 Hint3 	4096	2.24	52607.7	2	2	11.00	200
 Q99J93 	 interferon-induced transmembrane protein 2 	 Ifitm2 	1980	16.68	52608.3	4	3	29.17	144
 Q8BXQ2 	 GPI transamidase component PIG-T precursor 	 Pigt 	3141	7.08	52677.7	3	3	6.87	582
 P04444 	 hemoglobin subunit beta-H1 	 Hbb-bh1 	3847	3.69	52718.1	2	1	6.12	147
 Q6ZPE2 	 myotubularin-related protein 5 isoform 1 	 Sbf1 	3820	3.82	52823.1	5	5	3.33	1893
 Q9R0L6 	 PREDICTED: pericentriolar material 1 protein isoform X1 	 Pcm1 	3417	5.64	52842.1	4	4	1.70	2064
 Q9JI13 	 something about silencing protein 10 	 Utp3 	2388	12.60	52894.6	3	2	5.97	469
 Q9WU40 	 inner nuclear membrane protein Man1 	 Lemd3 	1737	20.13	52903.1	5	3	5.77	918
 Q8VCH8 	 UBX domain-containing protein 4 	 Ubxn4 	4009	2.75	52927.7	4	2	6.92	506
 Q99JX3 	 Golgi reassembly-stacking protein 2 	 Gorasp2 	3220	6.56	52942.6	4	2	8.20	451
 P58059 	" 28S ribosomal protein S21, mitochondrial "	 Mrps21 	2962	8.13	53016.9	2	2	22.99	87
 Q9Z2V5 	 histone deacetylase 6 	 Hdac6 	2227	14.03	53046.6	4	2	2.44	1149
 Q9WU79 	" proline dehydrogenase 1, mitochondrial precursor "	 Prodh 	2953	8.19	53052.5	4	4	7.01	599
 Q60596 	 DNA repair protein XRCC1 	 Xrcc1 	2951	8.19	53086.3	4	4	7.13	631
 Q9DA03 	 complex III assembly factor LYRM7 	 Lyrm7 	3382	5.79	53172.6	3	1	9.62	104
 Q61179 	 interferon regulatory factor 9 isoform 1 	 Irf9 	2835	9.09	53198.8	3	2	6.45	465
 Q9DBU6 	 serine/Arginine-related protein 53 	 Rsrc1 	3085	7.37	53370.2	4	2	9.58	334
 Q8VBW6 	 NEDD8-activating enzyme E1 regulatory subunit 	 Nae1 	2016	16.27	53382.2	4	2	5.99	534
 Q68FG3 	 protein SPT2 homolog 	 Spty2d1 	3824	3.80	53393.1	3	3	3.96	682
 Q8CHH9 	 septin-8 isoform 1 	 Sept8 	2446	12.08	53437.9	3	2	6.74	430
 Q99JT9 	" 1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase "	 Adi1 	2116	15.12	53453.7	3	3	20.11	179
 Q80WQ2 	 protein VAC14 homolog 	 Vac14 	3401	5.71	53457.0	3	3	3.84	782
 nan 	 PREDICTED: peptidyl-prolyl cis-trans isomerase FKBP2 isoform X1 	 Fkbp2 	3384	5.79	53481.9	2	1	6.45	186
 P30285 	 cyclin-dependent kinase 4 	 Cdk4 	3034	7.67	53489.4	4	3	11.88	303
 Q9D1C9 	 ribosomal RNA-processing protein 7 homolog A 	 Rrp7a 	2440	12.14	53502.6	3	3	15.00	280
 nan 	 PREDICTED: EF-hand calcium-binding domain-containing protein 3 	 Efcab3 	3990	2.88	53525.5	3	2	1.53	1435
 P61514 	 60S ribosomal protein L37a 	 Rpl37a 	3670	4.57	53533.3	3	3	36.96	92
 O08967 	 cytohesin-3 isoform 1 	 Cyth3 	3474	5.38	53594.0	4	2	5.26	399
 Q9CR09 	 ubiquitin-fold modifier-conjugating enzyme 1 	 Ufc1 	4153	1.82	53718.4	3	2	10.18	167
 Q8CD15 	 bifunctional lysine-specific demethylase and histidyl-hydroxylase 	 Mina 	2903	8.58	53729.9	3	3	8.17	465
 Q9CRC8 	 leucine-rich repeat-containing protein 40 isoform a 	 Lrrc40 	2808	9.25	53756.9	6	5	11.79	602
 Q8CBE3 	 WD repeat-containing protein 37 isoform a 	 Wdr37 	2473	11.83	53815.6	1	1	3.02	496
 O35114 	 lysosome membrane protein 2 	 Scarb2 	3617	4.78	53872.0	6	2	3.97	478
 Q60866 	 phosphotriesterase-related protein isoform 1 	 Pter 	2317	13.20	53904.4	2	2	7.20	361
 Q8R2U4 	 N-terminal Xaa-Pro-Lys N-methyltransferase 1 	 Ntmt1 	2958	8.16	53909.4	3	2	13.00	223
 Q99LD9 	 translation initiation factor eIF-2B subunit beta 	 Eif2b2 	3055	7.54	53918.7	2	2	7.69	351
 P97314 	 cysteine and glycine-rich protein 2 	 Csrp2 	3144	7.06	54045.9	3	3	19.69	193
 Q8R409 	 protein HEXIM1 	 Hexim1 	2889	8.68	54079.0	5	3	10.11	356
 Q9CXU4 	 mitochondrial import inner membrane translocase subunit Tim23 	 Timm23 	2992	7.91	54099.8	3	1	8.13	209
 Q8BZ03 	 serine/threonine-protein kinase D2 	 Prkd2 	2575	10.94	54117.4	3	3	4.11	875
 P03899 	 NADH dehydrogenase subunit 3 (mitochondrion) 	 ND3 	3127	7.16	54127.6	2	1	13.04	115
 Q8C5D8 	 E3 SUMO-protein ligase PIAS2 isoform 1 	 Pias2 	2849	8.93	54199.1	4	2	7.09	621
 Q9D958 	 signal peptidase complex subunit 1 	 Spcs1 	3934	3.22	54256.1	3	2	19.88	161
 O35691 	 pinin 	 Pnn 	3414	5.66	54316.4	5	4	7.85	726
 P70218 	 mitogen-activated protein kinase kinase kinase kinase 1 	 Map4k1 	2935	8.28	54324.6	4	3	4.59	827
 Q7TMC8 	 L-fucose kinase 	 Fuk 	3332	6.03	54344.7	5	3	3.49	1090
 Q91XU3 	 phosphatidylinositol 5-phosphate 4-kinase type-2 gamma 	 Pip4k2c 	2094	15.37	54366.2	3	2	7.36	421
 Q91WC0 	 histone-lysine N-methyltransferase setd3 	 Setd3 	2487	11.70	54390.7	5	4	9.60	594
 P15379 	 CD44 antigen isoform a precursor 	 Cd44 	2653	10.40	54450.0	3	2	3.85	780
 Q9CZN8 	" glutamyl-tRNA(Gln) amidotransferase subunit A, mitochondrial "	 Qrsl1 	3161	6.88	54621.9	6	1	3.43	525
 Q8BG60 	 thioredoxin-interacting protein isoform 1 	 Txnip 	2450	12.04	54625.3	5	2	6.80	397
 Q64314 	 hematopoietic progenitor cell antigen CD34 isoform 2 precursor 	 Cd34 	2815	9.21	54650.5	4	2	4.45	382
 Q5U452 	 TP53-regulating kinase 	 Trp53rka 	2819	9.17	54666.3	3	1	6.56	244
 Q9DBG7 	 signal recognition particle receptor subunit alpha 	 Srpr 	2373	12.67	54900.1	2	2	3.77	636
 Q640Q5 	 PAB-dependent poly(A)-specific ribonuclease subunit PAN3 	 Pan3 	3996	2.83	54904.9	3	3	4.42	837
 O88783 	 coagulation factor V preproprotein 	 F5 	4028	2.61	54935.5	5	5	2.70	2183
 Q923T9 	 calcium/calmodulin-dependent protein kinase type II subunit gamma 	 Camk2g 	2985	7.99	54996.0	5	3	7.94	529
 Q91YN5 	 UDP-N-acetylhexosamine pyrophosphorylase isoform 1 	 Uap1 	2246	13.86	55006.9	5	4	9.58	522
 P99028 	" cytochrome b-c1 complex subunit 6, mitochondrial "	 Uqcrh 	3440	5.53	55014.4	3	3	24.72	89
 Q99M51 	 cytoplasmic protein NCK1 isoform 1 	 Nck1 	2351	12.85	55065.5	7	6	18.57	377
 Q60759 	" glutaryl-CoA dehydrogenase, mitochondrial "	 Gcdh 	3479	5.35	55116.9	5	3	8.05	447
 Q4QQM4 	 tumor protein p53-inducible protein 11 	 Trp53i11 	4232	1.54	55164.1	1	1	5.29	189
 Q8K274 	 ketosamine-3-kinase 	 Fn3krp 	2693	10.07	55189.0	3	3	10.03	309
 P29699 	 alpha-2-HS-glycoprotein isoform 1 precursor 	 Ahsg 	3872	3.56	55225.5	1	1	2.03	345
 Q8BZN6 	 dedicator of cytokinesis protein 10 isoform 1 	 Dock10 	3102	7.28	55290.8	5	3	1.65	2187
 Q8R5A3 	 amyloid beta A4 precursor protein-binding family B member 	 Apbb1ip 	2997	7.88	55319.6	4	3	4.78	670
 Q9D1I6 	" 39S ribosomal protein L14, mitochondrial precursor "	 Mrpl14 	2235	13.95	55409.6	3	2	20.00	145
 Q8K0D5 	" elongation factor G, mitochondrial "	 Gfm1 	2339	12.96	55537.7	4	3	5.33	751
 Q8VC51 	 telomerase Cajal body protein 1 	 Wrap53 	1905	17.66	55596.8	6	3	8.46	532
 Q3SXA6 	 TNFAIP3-interacting protein 3 	 Tnip3 	1940	17.16	55611.1	3	2	14.90	208
 Q8BLB7 	 lethal(3)malignant brain tumor-like protein 3 	 L3mbtl3 	3999	2.81	55629.3	3	3	3.62	883
 Q9JKV1 	 proteasomal ubiquitin receptor ADRM1 	 Adrm1 	2907	8.56	55711.4	5	2	6.14	407
 Q64520 	 PREDICTED: guanylate kinase isoform X1 	 Guk1 	3475	5.36	55737.3	2	1	6.06	198
 O08664 	 B-cell CLL/lymphoma 7 protein family member C 	 Bcl7c 	2900	8.62	55784.1	3	2	10.14	217
 O55242 	 sigma non-opioid intracellular receptor 1 isoform 1 	 Sigmar1 	3788	3.97	55804.7	2	1	5.83	223
 Q91YP2 	" neurolysin, mitochondrial precursor "	 Nln 	2406	12.46	55809.2	5	4	7.53	704
 Q3U186 	" probable arginine--tRNA ligase, mitochondrial precursor "	 Rars2 	3379	5.80	55810.2	3	2	3.63	578
 Q9D868 	 peptidyl-prolyl cis-trans isomerase H isoform 2 	 Ppih 	2825	9.14	55824.8	5	4	18.09	188
 Q8C4Y3 	 negative elongation factor B isoform 2 	 Nelfb 	2084	15.52	55835.5	4	3	8.00	475
 A8C756 	 thyroid adenoma-associated protein homolog 	 Thada 	3403	5.70	55843.8	7	5	2.53	1938
 Q91WM3 	 U3 small nucleolar RNA-interacting protein 2 	 Rrp9 	3354	5.94	55893.7	5	2	3.58	475
 Q60775 	 ETS-related transcription factor Elf-1 isoform 1 	 Elf1 	3167	6.86	55932.2	3	2	4.25	612
 P14434 	" histocompatibility 2, class II antigen A, alpha precursor "	 H2-Aa 	2620	10.60	55937.7	2	2	8.98	256
 Q3UMT1 	 protein phosphatase 1 regulatory subunit 12C 	 Ppp1r12c 	2500	11.64	55987.1	2	2	4.86	782
 Q9CQN7 	" 39S ribosomal protein L41, mitochondrial precursor "	 Mrpl41 	2228	14.02	55998.5	3	3	25.18	135
 Q8BHT6 	" beta-1,3-glucosyltransferase precursor "	 B3glct 	3429	5.58	56045.9	4	2	4.91	489
 Q99J62 	 replication factor C subunit 4 	 Rfc4 	1742	20.02	56124.2	4	4	12.91	364
 Q8R5F3 	 O-acetyl-ADP-ribose deacetylase 1 	 Oard1 	2803	9.29	56125.1	6	4	24.34	152
 Q9WTS2 	" alpha-(1,6)-fucosyltransferase isoform 1 "	 Fut8 	2868	8.80	56182.6	6	4	7.65	575
 O08738 	 caspase-6 precursor 	 Casp6 	2747	9.68	56207.3	5	4	13.04	276
 Q6PFY1 	 F-BAR and double SH3 domains protein 1 	 Fchsd1 	2426	12.32	56225.2	4	3	5.38	688
