UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q6GQT1	A2MG	alpha-2-macroglobulin-P precursor	A2m	1561	5.76	170849.1	5	2	1.70	1474
E9QP00	E9QP00	transformer-2 protein homolog alpha	Tra2a	1560	5.76	45196.3	2	2	7.45	282
P61804	DAD1	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	Dad1	1557	5.77	32962.8	1	1	10.62	113
Q80U93	NU214	nuclear pore complex protein Nup214	Nup214	1558	5.77	113697.5	6	6	4.03	2085
Q4FZG7	TI8AB	putative mitochondrial import inner membrane translocase subunit	Timm8a2	1555	5.78	85421.9	3	2	23.71	97
Q9D853	EFMT2	protein-lysine N-methyltransferase Mettl10	Mettl10	1556	5.78	27422.3	2	2	10.66	244
Q8VEE0	RPE	ribulose-phosphate 3-epimerase isoform 1	Rpe	1554	5.79	168291.8	7	3	19.57	235
P61965	WDR5	WD repeat-containing protein 5	Wdr5	1553	5.80	29908.6	1	1	3.59	334
Q8VDJ3	VIGLN	vigilin	Hdlbp	1551	5.81	75310.7	4	3	1.81	1268
Q62018	CTR9	RNA polymerase-associated protein CTR9 homolog	Ctr9	1552	5.81	22556.1	2	1	1.28	1173
P01901	HA1B	"H-2 class I histocompatibility antigen, K-W28 alpha chain isoform 1"	H2-K1	1547	5.82	23064.1	2	1	5.69	369
A2BH40	ARI1A	AT-rich interactive domain-containing protein 1A	Arid1a	1550	5.82	127970.4	3	3	2.15	2283
Q8R2R3	AAGAB	alpha- and gamma-adaptin-binding protein p34	Aagab	1549	5.82	68382.1	2	2	10.13	316
Q9Z0X1	AIFM1	"apoptosis-inducing factor 1, mitochondrial isoform 2"	Aifm1	1548	5.82	129892.2	6	5	11.40	500
Q9QYS9	QKI	protein quaking isoform 1	Qk	1545	5.83	24769.3	2	2	4.99	341
Q8K1Z0	COQ9	"ubiquinone biosynthesis protein COQ9, mitochondrial precursor"	Coq9	1546	5.83	43253.0	2	2	5.11	313
Q8R5I6	Q8R5I6	glutathione S-transferase mu 4 isoform 1	Gstm4	1544	5.83	20268.7	2	1	5.96	218
Q3TBT3	STING	stimulator of interferon genes protein isoform 2	Tmem173	1541	5.84	7518.0	1	1	4.92	427
Q61033	LAP2A	lamina-associated polypeptide 2 isoform alpha	Tmpo	1543	5.84	57184.8	2	2	3.90	693
Q9CR51	VATG1	V-type proton ATPase subunit G 1	Atp6v1g1	1542	5.84	31893.6	2	2	23.73	118
A3KGF7	PLCB2	"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-2"	Plcb2	1540	5.85	228225.4	7	5	6.10	1181
G5E8N7	G5E8N7	bifunctional polynucleotide phosphatase/kinase isoform a	Pnkp	1539	5.86	63014.9	3	3	6.51	522
Q9JI10	STK3	serine/threonine-protein kinase 3	Stk3	1537	5.86	16875.3	1	1	2.41	497
Q8BL97	SRSF7	serine/arginine-rich splicing factor 7 isoform 1	Srsf7	1538	5.86	44101.0	4	2	8.82	238
P07759	SPA3K	serine protease inhibitor A3K precursor	Serpina3k	1536	5.87	43238.5	4	2	8.37	418
Q6ZQ88	KDM1A	lysine-specific histone demethylase 1A	Kdm1a	1535	5.87	75091.2	5	2	3.17	853
P31938	MP2K1	dual specificity mitogen-activated protein kinase kinase 1	Map2k1	1534	5.89	78218.4	3	3	6.87	393
Q9EPK7	XPO7	exportin-7	Xpo7	1533	5.89	227687.1	10	5	5.70	1087
Q923T9	KCC2G	calcium/calmodulin-dependent protein kinase type II subunit gamma	Camk2g	1531	5.90	68876.4	3	1	3.03	495
P48774	GSTM5	glutathione S-transferase Mu 5	Gstm5	1532	5.90	111000.6	4	4	15.18	224
Q9ESW4	AGK	"acylglycerol kinase, mitochondrial precursor"	Agk	1530	5.90	59166.7	3	2	5.94	421
P70288	HDAC2	histone deacetylase 2	Hdac2	1529	5.92	35171.4	1	1	2.46	488
Q9D0B0	SRSF9	serine/arginine-rich splicing factor 9	Srsf9	1528	5.93	19541.0	1	1	4.95	222
D3Z4S3	PTRD1	putative peptidyl-tRNA hydrolase PTRHD1	Ptrhd1	1527	5.94	30517.2	1	1	8.57	140
P46935	NEDD4	E3 ubiquitin-protein ligase NEDD4	Nedd4	1526	5.94	160161.0	7	4	4.28	887
Q8VC28	AK1CD	aldo-keto reductase family 1 member C13	Akr1c13	1525	5.94	46514.6	2	1	4.02	323
Q7TNG8	LDHD	"probable D-lactate dehydrogenase, mitochondrial"	Ldhd	1524	5.94	14555.5	1	1	3.10	484
P20664	PRI1	DNA primase small subunit	Prim1	1523	5.95	57660.4	3	3	7.19	417
O88271	CFDP1	craniofacial development protein 1	Cfdp1	1522	5.95	33164.3	2	2	7.46	295
O54692	ZW10	centromere/kinetochore protein zw10 homolog	Zw10	1521	5.96	49200.1	3	3	5.52	779
Q9ER72	SYCC	"cysteine--tRNA ligase, cytoplasmic isoform 1"	Cars	1520	5.96	60210.8	3	2	3.49	831
P17897	LYZ1	lysozyme C-1 precursor	Lyz1	1517	5.97	26381.8	1	1	8.11	148
G3X9B1	G3X9B1	HEAT repeat-containing protein 1	Heatr1	1519	5.97	110089.2	6	5	3.59	2143
Q60790	RASA3	ras GTPase-activating protein 3	Rasa3	1516	5.98	40971.9	3	3	5.28	834
Q60520	SIN3A	paired amphipathic helix protein Sin3a isoform 2	Sin3a	1515	5.99	103104.3	5	4	3.84	1277
P19324	SERPH	serpin H1 precursor	Serpinh1	1512	6.00	96902.3	4	3	7.91	417
Q60875	ARHG2	rho guanine nucleotide exchange factor 2 isoform 1	Arhgef2	1514	6.00	137125.5	7	4	3.45	985
Q9DC51	GNAI3	guanine nucleotide-binding protein G(k) subunit alpha	Gnai3	1513	6.00	42806.2	2	2	9.04	354
P51881	ADT2	ADP/ATP translocase 2	Slc25a5	1511	6.01	139057.7	4	1	4.36	298
Q9CQ49	NCBP2	nuclear cap-binding protein subunit 2	Ncbp2	1510	6.01	71097.5	3	2	12.18	156
Q9CXZ1	NDUS4	NADH dehydrogenase	Ndufs4	1509	6.02	121918.4	5	2	13.71	175
Q91WG8	GLCNE	bifunctional UDP-N-acetylglucosamine	Gne	1507	6.03	48617.9	3	3	6.24	753
Q8K0V4	CNOT3	CCR4-NOT transcription complex subunit 3	Cnot3	1508	6.03	88099.9	5	3	4.39	751
Q99KH8	STK24	serine/threonine-protein kinase 24	Stk24	1506	6.04	13409.5	1	1	3.02	431
P56959	FUS	RNA-binding protein FUS	Fus	1505	6.05	131346.2	3	3	6.76	518
Q6NZF1	ZC11A	zinc finger CCCH domain-containing protein 11A	Zc3h11a	1504	6.06	71366.3	5	4	7.07	792
Q9CQA3	SDHB	succinate dehydrogenase	Sdhb	1502	6.07	76553.1	3	2	8.16	282
Q91VR8	BRK1	protein BRICK1	Brk1	1503	6.07	39061.2	1	1	14.67	75
Q80ZV0	RNH2B	ribonuclease H2 subunit B	Rnaseh2b	1499	6.08	89998.6	3	2	8.12	308
Q9CWG8	NDUF7	NADH dehydrogenase	Ndufaf7	1498	6.08	53520.0	3	2	6.42	436
Q91V81	RBM42	RNA-binding protein 42	Rbm42	1500	6.08	34411.4	3	2	7.95	478
Q8VI93	OAS3	2'-5'-oligoadenylate synthase 3	Oas3	1497	6.08	40438.2	2	2	2.64	1138
P03930	ATP8	ATP synthase F0 subunit 8 (mitochondrion)	ATP8	1501	6.08	57496.3	2	2	34.33	67
Q3UGR5	HDHD2	haloacid dehalogenase-like hydrolase domain-containing protein 2	Hdhd2	1494	6.09	13787.9	1	1	5.02	259
P62313	LSM6	U6 snRNA-associated Sm-like protein LSm6	Lsm6	1496	6.09	123535.1	5	3	32.50	80
P61759	PFD3	prefoldin subunit 3	Vbp1	1493	6.09	82165.0	4	2	11.22	196
G3X987	G3X987	"GTPase, IMAP family member 9"	Gimap9	1495	6.09	21953.2	3	3	11.34	291
P61087	UBE2K	ubiquitin-conjugating enzyme E2 K isoform 1	Ube2k	1491	6.10	50919.3	3	1	5.50	200
Q8R409	HEXI1	protein HEXIM1	Hexim1	1492	6.10	17180.8	1	1	3.93	356
Q9DBG3	AP2B1	AP-2 complex subunit beta isoform a	Ap2b1	1487	6.11	97427.0	5	5	8.10	951
Q9DBL7	COASY	bifunctional coenzyme A synthase precursor	Coasy	1488	6.11	127700.6	5	2	6.04	563
P07758	A1AT1	alpha-1-antitrypsin 1-1 isoform 1 precursor	Serpina1a	1490	6.11	31101.5	3	3	8.23	413
Q8VHN8	TIRR	protein syndesmos isoform 1	Nudt16l1	1486	6.11	30387.9	2	1	5.21	211
Q5SWD9	TSR1	pre-rRNA-processing protein TSR1 homolog	Tsr1	1489	6.11	90155.2	5	3	4.36	803
Q9D945	LLPH	protein LLP homolog	Llph	1484	6.12	17334.8	1	1	9.23	130
P59016	VP33B	vacuolar protein sorting-associated protein 33B	Vps33b	1485	6.12	39820.7	4	4	9.72	617
O35130	NEP1	ribosomal RNA small subunit methyltransferase NEP1	Emg1	1483	6.13	56179.5	3	2	9.43	244
Q05D44	IF2P	eukaryotic translation initiation factor 5B	Eif5b	1482	6.14	50090.0	2	2	3.21	1216
Q9WTX6	CUL1	cullin-1	Cul1	1481	6.15	215730.1	6	5	8.25	776
Q9DBG9	TX1B3	tax1-binding protein 3	Tax1bp3	1480	6.15	14735.4	2	1	13.71	124
Q91YT0	NDUV1	NADH dehydrogenase	Ndufv1	1479	6.16	63457.3	4	2	5.82	464
Q8K019	BCLF1	bcl-2-associated transcription factor 1 isoform 1	Bclaf1	1476	6.17	31145.4	2	2	2.39	919
O08788	DCTN1	dynactin subunit 1 isoform 1	Dctn1	1477	6.17	112159.2	8	7	7.88	1281
Q9CY97	SSU72	RNA polymerase II subunit A C-terminal domain phosphatase SSU72	Ssu72	1478	6.17	32350.8	2	2	14.95	194
Q61655	DD19A	ATP-dependent RNA helicase DDX19A	Ddx19a	1474	6.18	59398.6	3	3	7.53	478
Q8R3Q6	CCD58	coiled-coil domain-containing protein 58 isoform 1	Ccdc58	1475	6.18	16651.5	1	1	11.81	144
Q9Z2I0	LETM1	"LETM1 and EF-hand domain-containing protein 1, mitochondrial"	Letm1	1473	6.19	10847.2	2	1	1.63	738
P35492	HUTH	histidine ammonia-lyase	Hal	1472	6.21	158363.1	7	5	8.68	657
Q9JLT4	TRXR2	"thioredoxin reductase 2, mitochondrial precursor"	Txnrd2	1471	6.24	1065009.8	35	2	3.23	527
Q8VD58	EVI2B	protein EVI2B precursor	Evi2b	1468	6.25	44886.1	3	3	9.68	444
Q99M28	RNPS1	RNA-binding protein with serine-rich domain 1 isoform 1	Rnps1	1470	6.25	31055.2	2	2	6.89	305
Q99KV1	DJB11	dnaJ homolog subfamily B member 11 precursor	Dnajb11	1469	6.25	52598.2	3	2	8.10	358
Q3TIU4	PDE12	"2',5'-phosphodiesterase 12"	Pde12	1467	6.26	29103.6	1	1	1.97	608
P52196	THTR	thiosulfate sulfurtransferase	Tst	1464	6.28	26182.5	1	1	4.04	297
Q9DBL1	ACDSB	"short/branched chain specific acyl-CoA dehydrogenase, mitochondrial"	Acadsb	1466	6.28	44333.4	2	1	4.17	432
P58404	STRN4	striatin-4 isoform 2	Strn4	1465	6.28	109152.6	2	2	8.47	307
Q61152	PTN18	tyrosine-protein phosphatase non-receptor type 18	Ptpn18	1462	6.29	47185.8	2	1	3.53	453
Q924M7	MPI	mannose-6-phosphate isomerase	Mpi	1463	6.29	13665.2	1	1	3.78	423
Q9JKB3	YBOX3	Y-box-binding protein 3 long isoform	Ybx3	1461	6.29	79773.1	2	2	9.97	361
Q9CQF7	Q9CQF7	prefoldin subunit 1	Pfdn1	1460	6.30	44648.2	1	1	9.02	122
P70315	WASP	wiskott-Aldrich syndrome protein homolog	Was	1459	6.31	56899.6	3	3	9.62	520
A6BLY7	K1C28	"keratin, type I cytoskeletal 28"	Krt28	1457	6.31	68056.4	3	2	2.60	462
Q99KR3	LACB2	beta-lactamase-like protein 2	Lactb2	1458	6.31	68425.1	5	3	15.28	288
O88545	CSN6	COP9 signalosome complex subunit 6	Cops6	1456	6.33	132052.6	4	3	13.58	324
Q9DCJ5	NDUA8	NADH dehydrogenase	Ndufa8	1455	6.35	22477.1	1	1	7.56	172
P26883	FKB1A	peptidyl-prolyl cis-trans isomerase FKBP1A isoform 1	Fkbp1a	1454	6.36	163196.6	7	2	25.00	108
Q62186	SSRD	translocon-associated protein subunit delta isoform 2 precursor	Ssr4	1453	6.37	20938.0	1	1	6.40	172
Q9JLQ2	GIT2	ARF GTPase-activating protein GIT2 isoform 1	Git2	1452	6.37	267362.7	44	6	12.15	708
Q922Q4	P5CR2	pyrroline-5-carboxylate reductase 2	Pycr2	1451	6.37	19087.9	1	1	3.44	320
Q6R0H7	GNAS1	protein GNAS isoform XLas	Gnas	1450	6.38	84891.7	6	3	3.09	1133
Q6PGJ8	Q6PGJ8	minor histocompatibility antigen H13 isoform 3	H13	1448	6.39	19687.0	1	1	6.25	224
P62918	RL8	60S ribosomal protein L8	Rpl8	1449	6.39	195716.0	12	4	12.84	257
Q80UW8	RPAB1	"DNA-directed RNA polymerases I, II, and III subunit RPABC1"	Polr2e	1446	6.39	25647.4	2	2	12.38	210
Q8K2Q7	BROX	BRO1 domain-containing protein BROX	Brox	1447	6.39	34648.8	2	2	5.11	411
Q8BGK0	Q8BGK0	"NAD(P) transhydrogenase, mitochondrial isoform 2"	Nnt	1445	6.40	124941.2	6	4	5.15	835
Q8BHZ0	FA49A	protein FAM49A	Fam49a	1444	6.41	94956.9	4	3	11.46	323
Q8CCS6	PABP2	polyadenylate-binding protein 2	Pabpn1	1443	6.41	72082.3	4	3	15.89	302
Q60692	PSB6	proteasome subunit beta type-6 precursor	Psmb6	1442	6.42	37534.8	1	1	4.62	238
P35505	FAAA	fumarylacetoacetase	Fah	1439	6.42	18312.0	2	2	7.88	419
Q9CWF2	TBB2B	tubulin beta-2B chain	Tubb2b	1440	6.42	79829.0	5	2	10.56	445
Q9DCN2	NB5R3	NADH-cytochrome b5 reductase 3	Cyb5r3	1438	6.42	51669.6	2	1	4.32	301
Q9JKP8	CHRC1	chromatin accessibility complex protein 1	Chrac1	1441	6.42	12740.2	1	1	13.95	129
Q91VN4	MIC25	MICOS complex subunit Mic25 isoform 2	Chchd6	1434	6.43	163899.6	5	4	17.14	245
O55022	PGRC1	membrane-associated progesterone receptor component 1	Pgrmc1	1435	6.43	248149.9	23	5	30.77	195
Q9CRD0	OCAD1	OCIA domain-containing protein 1 isoform 1	Ociad1	1437	6.43	44590.3	3	2	11.74	247
Q8C142	ARH	low density lipoprotein receptor adapter protein 1	Ldlrap1	1436	6.43	54683.6	3	2	6.49	308
A6H5Y3	METH	methionine synthase	Mtr	1432	6.44	111133.3	5	4	2.95	1253
Q3UKC1	TAXB1	tax1-binding protein 1 homolog	Tax1bp1	1431	6.44	32540.3	3	3	5.41	814
Q69ZC8	GPAM1	GPALPP motifs-containing protein 1	Gpalpp1	1433	6.44	52342.0	3	3	10.69	346
O09044	SNP23	synaptosomal-associated protein 23 isoform a	Snap23	1430	6.45	21574.8	1	1	6.33	221
P70444	BID	BH3-interacting domain death agonist	Bid	1429	6.46	36283.2	2	1	8.72	195
Q569Z5	DDX46	probable ATP-dependent RNA helicase DDX46	Ddx46	1428	6.48	62368.5	5	4	3.20	1032
P12787	COX5A	"cytochrome c oxidase subunit 5A, mitochondrial precursor"	Cox5a	1427	6.50	100290.9	4	2	26.71	146
P49962	SRP09	signal recognition particle 9 kDa protein	Srp9	1426	6.50	45197.1	2	2	23.26	86
Q9DCS9	NDUBA	NADH dehydrogenase	Ndufb10	1425	6.50	73958.6	4	3	26.14	176
P10711	TCEA1	transcription elongation factor A protein 1 isoform 1	Tcea1	1424	6.51	146100.1	7	6	21.15	312
Q9D1M4	MCA3	eukaryotic translation elongation factor 1 epsilon-1	Eef1e1	1423	6.51	20179.2	1	1	5.75	174
Q9WUM4	COR1C	coronin-1C	Coro1c	1421	6.53	38816.8	2	1	3.38	474
Q8BTW3	EXOS6	exosome complex component MTR3	Exosc6	1422	6.53	33456.1	2	1	5.86	273
Q8VDK1	NIT1	nitrilase homolog 1 isoform 1	Nit1	1420	6.54	32381.0	1	1	3.41	323
Q8R3Y8	I2BP1	interferon regulatory factor 2-binding protein 1	Irf2bp1	1419	6.54	74411.0	2	2	4.97	584
P27659	RL3	60S ribosomal protein L3	Rpl3	1418	6.55	157929.9	15	6	11.91	403
Q8BP27	SFR1	swi5-dependent recombination DNA repair protein 1 homolog	Sfr1	1416	6.56	252194.5	10	5	18.18	319
Q9D8C4	IN35	interferon-induced 35 kDa protein homolog	Ifi35	1415	6.56	91936.8	6	5	19.58	286
Q91Z50	Q91Z50	flap endonuclease 1	Fen1	1417	6.56	59351.1	4	3	8.54	480
O70404	VAMP8	vesicle-associated membrane protein 8	Vamp8	1414	6.57	29881.2	2	2	19.80	101
Q8BH40	Q8BH40	syntaxin-7	Stx7	1413	6.58	44562.7	2	2	9.96	261
Q9D8U8	SNX5	sorting nexin-5	Snx5	1412	6.58	219872.3	9	5	4.39	1527
P54923	ADPRH	ADP-ribosylarginine hydrolase	Adprh	1410	6.59	49202.2	5	2	8.29	362
Q8BFR4	GNS	N-acetylglucosamine-6-sulfatase precursor	Gns	1411	6.59	77134.6	3	2	4.41	544
Q5M8N0	CNRP1	CB1 cannabinoid receptor-interacting protein 1	Cnrip1	1409	6.62	28695.2	1	1	9.76	164
O08539	BIN1	myc box-dependent-interacting protein 1 isoform 1	Bin1	1408	6.64	26505.8	1	1	3.40	588
Q9QXG4	ACSA	"acetyl-coenzyme A synthetase, cytoplasmic"	Acss2	1405	6.64	22880.1	1	1	2.57	701
Q9DD02	HIKES	protein Hikeshi isoform a	l7Rn6	1407	6.64	36645.9	2	1	6.60	197
Q8BH74	NU107	nuclear pore complex protein Nup107	Nup107	1404	6.64	60321.9	3	3	4.32	926
Q569Z6	TR150	thyroid hormone receptor-associated protein 3	Thrap3	1406	6.64	205882.3	11	8	7.36	951
Q9R1Z7	PTPS	6-pyruvoyl tetrahydrobiopterin synthase	Pts	1403	6.67	85312.7	4	2	14.58	144
Q99JX7	NXF1	nuclear RNA export factor 1 isoform 1	Nxf1	1401	6.67	42232.5	3	1	2.43	618
Q6P8X1	SNX6	sorting nexin-6	Snx6	1402	6.67	30738.6	2	2	6.90	406
P70671	IRF3	interferon regulatory factor 3	Irf3	1399	6.69	19670.9	2	1	2.63	419
Q8BTS3	Q8BTS3	"guanylate binding protein family, member 9"	Gbp9	1400	6.69	87312.6	4	3	6.30	619
Q8BG30	NELFA	negative elongation factor A	Nelfa	1398	6.70	131688.0	6	3	5.47	530
Q9CQ89	CUTA	protein CutA isoform 1 precursor	Cuta	1397	6.71	43301.2	2	2	11.30	177
P25425	PO2F1	"POU domain, class 2, transcription factor 1 isoform A"	Pou2f1	1395	6.72	24404.0	2	1	2.27	793
P23591	FCL	GDP-L-fucose synthase	Tsta3	1396	6.72	55998.4	2	1	4.98	321
Q5SUQ9	CTC1	CST complex subunit CTC1 isoform a	Ctc1	1394	6.73	79696.0	3	3	2.72	1212
Q61578	ADRO	"NADPH:adrenodoxin oxidoreductase, mitochondrial precursor"	Fdxr	1391	6.74	100524.2	4	2	4.86	494
P52927	HMGA2	high mobility group protein HMGI-C	Hmga2	1390	6.74	87464.8	10	1	20.37	108
P62267	RS23	40S ribosomal protein S23	Rps23	1392	6.74	20838.1	1	1	7.69	143
Q9QWL7	K1C17	"keratin, type I cytoskeletal 17"	Krt17	1393	6.74	91841.9	3	3	9.34	364
Q6ZQ73	CAND2	cullin-associated NEDD8-dissociated protein 2	Cand2	1389	6.75	235334.2	8	6	6.32	1235
Q9D0C4	TRM5	tRNA (guanine(37)-N1)-methyltransferase	Trmt5	1388	6.75	70885.3	3	1	2.99	501
Q8VI75	IPO4	importin-4	Ipo4	1387	6.76	172383.6	5	2	2.59	1082
P47758	SRPRB	signal recognition particle receptor subunit beta	Srprb	1386	6.78	17890.0	1	1	7.06	269
Q8BH58	TIPRL	TIP41-like protein	Tiprl	1385	6.79	74837.6	5	4	20.30	271
Q9CQ22	LTOR1	ragulator complex protein LAMTOR1	Lamtor1	1383	6.81	29335.8	1	1	8.07	161
Q8CCF0	PRP31	U4/U6 small nuclear ribonucleoprotein Prp31 isoform 1	Prpf31	1382	6.81	70848.7	4	4	11.02	499
Q8K2Z4	CND1	condensin complex subunit 1	Ncapd2	1381	6.81	67589.1	3	2	2.37	1392
Q8BG81	PDIP3	polymerase delta-interacting protein 3	Poldip3	1384	6.81	46627.5	2	2	6.67	420
P35235	PTN11	tyrosine-protein phosphatase non-receptor type 11 isoform a	Ptpn11	1380	6.82	72260.8	4	3	6.03	597
Q9CR68	UCRI	"cytochrome b-c1 complex subunit Rieske, mitochondrial"	Uqcrfs1	1379	6.84	46967.7	2	1	5.11	274
Q3TBD2	HMHA1	minor histocompatibility protein HA-1 isoform 1	Hmha1	1377	6.86	78088.2	5	5	4.75	1116
Q8R2K1	FUCM	fucose mutarotase isoform 2	Fuom	1378	6.86	19024.7	1	1	7.45	161
P47968	RPIA	ribose-5-phosphate isomerase	Rpia	1375	6.86	55980.2	3	2	7.92	303
Q8CCT4	TCAL5	transcription elongation factor A protein-like 5	Tceal5	1376	6.86	38123.1	1	1	7.00	200
Q68FH4	GALK2	N-acetylgalactosamine kinase isoform a	Galk2	1374	6.87	52863.6	2	2	5.02	458
Q5XJY5	COPD	coatomer subunit delta	Arcn1	1373	6.87	77922.1	3	2	4.31	511
P24472	GSTA4	glutathione S-transferase A4	Gsta4	1372	6.88	82444.6	2	1	4.50	222
Q9JLF6	TGM1	protein-glutamine gamma-glutamyltransferase K	Tgm1	1371	6.89	78442.7	4	4	6.13	815
Q8CI32	BAG5	BAG family molecular chaperone regulator 5	Bag5	1370	6.90	50846.1	3	2	7.38	447
P70699	LYAG	lysosomal alpha-glucosidase preproprotein	Gaa	1366	6.92	17883.2	2	2	3.04	953
P16045	LEG1	galectin-1	Lgals1	1369	6.92	206677.8	7	3	25.93	135
O35593	PSDE	26S proteasome non-ATPase regulatory subunit 14	Psmd14	1368	6.92	39415.8	2	2	6.45	310
Q8BH02	TOR4A	torsin-4A	Tor4a	1367	6.92	44677.4	3	2	6.10	426
P45878	FKBP2	peptidyl-prolyl cis-trans isomerase FKBP2 precursor	Fkbp2	1365	6.93	36055.8	2	1	8.57	140
Q9D0M0	EXOS7	exosome complex exonuclease RRP42	Exosc7	1364	6.94	102779.4	3	2	10.65	291
Q78XF5	OSTC	oligosaccharyltransferase complex subunit OSTC	Ostc	1363	6.94	20569.6	1	1	8.05	149
Q3ULD5	MCCB	"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial"	Mccc2	1362	6.94	33150.8	3	3	8.70	563
O09130	NF2IP	NFATC2-interacting protein	Nfatc2ip	1361	6.95	27115.9	2	1	6.31	412
P08905	LYZ2	lysozyme C-2 precursor	Lyz2	1360	6.97	52871.0	3	1	10.14	148
Q5DTM8	BRE1A	E3 ubiquitin-protein ligase BRE1A	Rnf20	1358	6.99	83564.7	6	4	5.76	973
Q60936	COQ8A	"atypical kinase ADCK3, mitochondrial"	Adck3	1359	6.99	48412.8	3	2	4.03	645
Q8BJS4	SUN2	SUN domain-containing protein 2 isoform 1	Sun2	1357	6.99	83135.6	5	3	3.69	1029
Q91XE4	ACY3	N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming)	Acy3	1356	7.00	27505.0	1	1	5.97	318
Q8R574	KPRB	phosphoribosyl pyrophosphate synthase-associated protein 2 isoform	Prpsap2	1355	7.01	86110.9	4	3	15.99	369
Q01147	CREB1	cyclic AMP-responsive element-binding protein 1 isoform B	Creb1	1354	7.02	88019.5	4	2	6.74	341
Q08024	PEBB	core-binding factor subunit beta isoform 1	Cbfb	1352	7.03	41216.3	3	2	11.23	187
Q9CQM5	TXD17	thioredoxin domain-containing protein 17	Txndc17	1353	7.03	134400.6	5	4	36.59	123
P24668	MPRD	cation-dependent mannose-6-phosphate receptor precursor	M6pr	1351	7.04	26345.3	1	1	6.47	278
Q78J03	MSRB2	"methionine-R-sulfoxide reductase B2, mitochondrial precursor"	Msrb2	1350	7.05	50942.9	3	2	11.43	175
Q8BGW1	FTO	alpha-ketoglutarate-dependent dioxygenase FTO	Fto	1349	7.06	88408.1	5	4	12.55	502
O55029	COPB2	coatomer subunit beta'	Copb2	1348	7.06	127829.5	5	3	5.41	905
Q3U0V2	TRADD	tumor necrosis factor receptor type 1-associated DEATH domain	Tradd	1347	7.07	18370.9	1	1	6.45	310
Q9CXE7	TMED5	transmembrane emp24 domain-containing protein 5 precursor	Tmed5	1346	7.09	49924.5	2	2	10.04	229
Q61210	ARHG1	rho guanine nucleotide exchange factor 1 isoform a	Arhgef1	1345	7.10	68986.6	6	4	5.62	979
P51855	GSHB	glutathione synthetase isoform a	Gss	1343	7.10	27298.1	1	1	3.59	474
E9PWE0	E9PWE0	protein-L-isoaspartate(D-aspartate) O-methyltransferase	Pcmt1	1344	7.10	120988.2	3	2	9.47	285
Q8R1Q8	DC1L1	cytoplasmic dynein 1 light intermediate chain 1	Dync1li1	1342	7.11	120270.9	8	3	7.46	523
P63213	GBG2	guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2	Gng2	1339	7.12	24146.7	1	1	22.53	71
P62855	RS26	40S ribosomal protein S26	Rps26	1340	7.12	196003.9	35	2	14.78	115
Q8VHL1	SETD7	histone-lysine N-methyltransferase SETD7	Setd7	1341	7.12	40357.8	2	2	7.38	366
Q8BGC4	PTGR3	zinc-binding alcohol dehydrogenase domain-containing protein 2	Zadh2	1338	7.12	56800.6	3	3	8.49	377
Q8BMZ5	SEN34	tRNA-splicing endonuclease subunit Sen34 isoform a	Tsen34	1336	7.13	90785.6	5	3	11.71	316
O55234	PSB5	proteasome subunit beta type-5	Psmb5	1337	7.13	26612.5	2	2	7.58	264
Q99LB2	DHRS4	dehydrogenase/reductase SDR family member 4 isoform 1	Dhrs4	1335	7.15	69668.4	3	2	9.68	279
Q9JIW5	SMAD9	mothers against decapentaplegic homolog 9	Smad9	1333	7.16	53187.7	2	2	5.58	430
P14434	HA2B	"histocompatibility 2, class II antigen A, alpha precursor"	H2-Aa	1334	7.16	908606.9	6	3	13.95	301
Q9CS42	PRPS2	ribose-phosphate pyrophosphokinase 2 isoform 1	Prps2	1332	7.20	23638.0	2	2	10.90	321
nan		casein kinase II subunit beta isoform 1	Csnk2b	1331	7.21	124749.7	5	4	21.61	236
P97760	RPB3	DNA-directed RNA polymerase II subunit RPB3	Polr2c	1330	7.22	60205.4	2	2	9.82	275
Q8BLF1	NCEH1	neutral cholesterol ester hydrolase 1	Nceh1	1329	7.23	117304.4	3	3	12.01	408
P97447	FHL1	four and a half LIM domains protein 1 isoform 2	Fhl1	1323	7.24	46059.2	3	2	7.77	296
P30412	PPIC	peptidyl-prolyl cis-trans isomerase C precursor	Ppic	1324	7.24	159525.7	5	3	17.45	212
P61027	RAB10	ras-related protein Rab-10	Rab10	1325	7.24	50392.7	2	2	8.50	200
Q9CR26	VTA1	vacuolar protein sorting-associated protein VTA1 homolog	Vta1	1326	7.24	38615.9	2	1	6.47	309
Q9D0M1	KPRA	phosphoribosyl pyrophosphate synthase-associated protein 1	Prpsap1	1328	7.24	76696.6	3	3	10.39	385
Q9D8S9	BOLA1	bolA-like protein 1	Bola1	1327	7.24	39554.8	2	2	11.68	137
P60229	EIF3E	eukaryotic translation initiation factor 3 subunit E	Eif3e	1322	7.26	21773.4	2	2	6.29	445
P51807	DYLT1	dynein light chain Tctex-type 1F isoform 1	Dynlt1f	1320	7.29	20758.7	2	1	14.16	113
