UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q60598	SRC8	src substrate cortactin isoform 1	Cttn	1536	12.63	164682.0	9	6	11.72	546
P62897	CYC	"cytochrome c, somatic"	Cycs	2127	7.59	86004.0	5	2	20.95	105
Q9QYB2	DACH1	dachshund homolog 1 isoform 1	Dach1	1997	8.50	85111.8	3	2	3.20	751
P31786	ACBP	acyl-CoA-binding protein isoform 2	Dbi	1448	13.52	219280.0	8	3	39.08	87
O08788	DCTN1	dynactin subunit 1 isoform 1	Dctn1	307	41.95	496354.6	26	14	13.43	1281
O54734	OST48	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48	Ddost	831	22.94	175159.6	9	7	20.18	441
O35286	DHX15	pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 isoform 2	Dhx15	337	40.00	310394.0	16	12	17.36	795
Q8BTS0	Q8BTS0	probable ATP-dependent RNA helicase DDX5	Ddx5	194	52.03	882652.6	34	16	22.60	615
O70133	DHX9	ATP-dependent RNA helicase A	Dhx9	62	84.39	792719.4	36	20	16.78	1383
O09005	DEGS1	sphingolipid delta(4)-desaturase DES1	Degs1	2178	7.20	16181.6	1	1	4.95	323
O08808	DIAP1	protein diaphanous homolog 1 isoform 2	Diaph1	484	32.83	326118.9	20	13	10.44	1255
O08749	DLDH	"dihydrolipoyl dehydrogenase, mitochondrial precursor"	Dld	1151	17.91	194497.5	6	5	9.82	509
Q811D0	DLG1	disks large homolog 1 isoform 1	Dlg1	927	21.26	153171.8	12	10	13.81	927
P32233	DRG1	developmentally-regulated GTP-binding protein 1	Drg1	734	25.37	491968.4	9	8	27.25	367
Q60838	DVL2	segment polarity protein dishevelled homolog DVL-2	Dvl2	2891	4.04	6198.2	1	1	2.04	736
Q61166	MARE1	microtubule-associated protein RP/EB family member 1	Mapre1	616	28.55	278337.8	12	9	35.82	268
P70245	EBP	"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase"	Ebp	2885	4.06	31646.6	1	1	5.22	230
P58252	EF2	elongation factor 2	Eef2	34	105.27	1821059.0	56	25	32.05	858
Q61655	DD19A	ATP-dependent RNA helicase DDX19A	Ddx19a	1233	16.59	136230.3	5	5	11.72	478
P63073	IF4E	eukaryotic translation initiation factor 4E isoform 1	Eif4e	1922	8.98	255528.6	10	3	18.43	217
O08856	ELL	RNA polymerase II elongation factor ELL	Ell	2629	5.06	38599.0	4	3	6.81	602
Q3UZG4	Q3UZG4	aminoacyl tRNA synthase complex-interacting multifunctional protein	Aimp1	243	46.73	440460.6	17	10	41.07	319
O08579	EMD	emerin	Emd	748	25.05	129707.3	6	5	23.94	259
P42567	EPS15	epidermal growth factor receptor substrate 15 isoform A	Eps15	202	50.78	283327.3	17	13	20.07	897
P84089	ERH	enhancer of rudimentary homolog	Erh	921	21.43	554161.3	10	3	37.50	104
P27773	PDIA3	protein disulfide-isomerase A3 precursor	Pdia3	23	123.06	2302046.5	74	28	57.23	505
F8VPT6	F8VPT6	ecotropic viral integration site 5 protein	Evi5	3291	2.22	33865.7	2	2	2.10	809
Q61545	EWS	RNA-binding protein EWS isoform 2	Ewsr1	2467	5.72	83114.1	5	3	6.87	655
Q61188	EZH2	histone-lysine N-methyltransferase EZH2 isoform 1	Ezh2	3333	2.12	186437.2	5	5	8.31	746
Q61553	FSCN1	fascin	Fscn1	2030	8.33	68983.2	4	2	4.67	493
P19096	FAS	fatty acid synthase	Fasn	104	70.87	1024702.6	58	26	11.82	2504
P35550	FBRL	rRNA 2'-O-methyltransferase fibrillarin	Fbl	525	31.64	277919.2	14	9	39.14	327
P46656	ADX	"adrenodoxin, mitochondrial isoform 1 precursor"	Fdx1	2918	3.91	40814.2	2	1	4.79	188
Q61578	ADRO	"NADPH:adrenodoxin oxidoreductase, mitochondrial precursor"	Fdxr	1590	12.08	93508.0	5	5	12.55	494
Q544X6	Q544X6	"ferrochelatase, mitochondrial"	Fech	2766	4.58	55414.4	4	4	8.06	422
Q61074	PPM1G	protein phosphatase 1G	Ppm1g	214	49.94	435254.0	19	13	33.95	542
P26323	FLI1	Friend leukemia integration 1 transcription factor	Fli1	750	25.02	269292.5	13	5	18.36	452
O08917	FLOT1	flotillin-1	Flot1	2175	7.22	63749.0	3	2	6.54	428
Q61239	FNTA	protein farnesyltransferase/geranylgeranyltransferase type-1	Fnta	2933	3.85	59858.1	3	2	4.77	377
O35943	FRDA	"frataxin, mitochondrial precursor"	Fxn	1792	10.22	124693.6	3	2	11.11	207
Q8BHN3	GANAB	neutral alpha-glucosidase AB isoform 1	Ganab	546	30.97	474215.5	21	12	13.66	966
Q00612	G6PD1	glucose-6-phosphate 1-dehydrogenase X	G6pdx	482	32.90	331038.3	17	12	24.47	515
Q00422	GABPA	GA-binding protein alpha chain	Gabpa	1055	19.15	123018.3	7	6	15.42	454
Q7TMG8	Q7TMG8	protein NipSnap homolog 2	Gbas	1920	9.01	94365.2	7	3	9.25	281
Q60759	GCDH	"glutaryl-CoA dehydrogenase, mitochondrial"	Gcdh	2673	4.91	30812.7	2	2	6.26	447
P62774	MTPN	myotrophin	Mtpn	1691	11.21	126692.1	5	2	31.36	118
Q61598	GDIB	rab GDP dissociation inhibitor beta	Gdi2	139	64.09	953081.3	42	12	32.58	445
O70237	GFI1B	zinc finger protein Gfi-1b isoform 1	Gfi1b	2494	5.59	37764.7	1	1	5.15	330
O09172	GSH0	glutamate--cysteine ligase regulatory subunit	Gclm	2048	8.17	42013.3	2	2	8.76	274
P15105	GLNA	glutamine synthetase	Glul	1366	14.66	189534.8	10	6	18.77	373
P26443	DHE3	"glutamate dehydrogenase 1, mitochondrial precursor"	Glud1	369	37.93	408967.1	18	9	20.07	558
P36916	GNL1	guanine nucleotide-binding protein-like 1	Gnl1	3107	3.02	83710.6	4	4	8.07	607
P08752	GNAI2	guanine nucleotide-binding protein G(i) subunit alpha-2	Gnai2	240	47.13	524712.8	22	12	35.77	355
P21279	GNAQ	guanine nucleotide-binding protein G(q) subunit alpha	Gnaq	2795	4.48	111201.2	5	4	15.88	359
P68040	RACK1	receptor of activated protein C kinase 1	Rack1	771	24.62	292629.2	13	6	26.81	317
P55937	GOGA3	golgin subfamily A member 3	Golga3	2414	5.92	123788.3	8	4	4.70	1447
P06745	G6PI	glucose-6-phosphate isomerase	Gpi1	421	35.55	488299.7	16	8	15.95	558
P11352	GPX1	glutathione peroxidase 1	Gpx1	414	35.86	374352.9	15	8	52.74	201
P51855	GSHB	glutathione synthetase isoform a	Gss	1205	16.98	175668.1	6	5	14.77	474
P15626	GSTM2	glutathione S-transferase Mu 2	Gstm2	1885	9.36	141024.0	5	4	20.18	218
Q64471	GSTT1	glutathione S-transferase theta-1	Gstt1	1959	8.74	36711.6	2	2	7.50	240
P97770	THUM3	THUMP domain-containing protein 3	Thumpd3	1143	18.00	163473.3	9	7	17.62	505
P10922	H10	histone H1.0	H1f0	2459	5.75	55061.0	3	2	11.34	194
P84244	H33	histone H3.3	H3f3a	1584	12.11	360039.4	18	6	19.85	136
Q61425	HCDH	"hydroxyacyl-coenzyme A dehydrogenase, mitochondrial precursor"	Hadh	1240	16.43	135567.5	7	5	21.66	314
Q61035	SYHC	"histidine--tRNA ligase, cytoplasmic"	Hars	292	42.56	325245.1	14	12	23.77	509
P02104	HBE	hemoglobin subunit epsilon-Y2	Hbb-y	3027	3.43	121190.3	3	2	14.97	147
P53702	CCHL	cytochrome c-type heme lyase	Hccs	2451	5.77	40513.2	2	2	15.07	272
Q61191	HCFC1	host cell factor 1 precursor	Hcfc1	196	51.90	507815.2	24	15	9.39	2045
P49710	HCLS1	hematopoietic lineage cell-specific protein	Hcls1	543	31.14	609506.2	21	11	22.22	486
O09106	HDAC1	histone deacetylase 1	Hdac1	1565	12.34	198402.0	7	5	9.54	482
P51859	HDGF	hepatoma-derived growth factor	Hdgf	270	44.06	925055.3	32	10	35.02	237
Q60848	HELLS	lymphocyte-specific helicase	Hells	2504	5.57	71906.8	5	2	3.90	821
P70349	HINT1	histidine triad nucleotide-binding protein 1	Hint1	1107	18.49	358653.4	14	5	38.89	126
P30681	HMGB2	high mobility group protein B2	Hmgb2	984	20.25	707051.1	21	6	17.62	210
P38060	HMGCL	"hydroxymethylglutaryl-CoA lyase, mitochondrial precursor"	Hmgcl	1046	19.28	217979.7	9	5	20.00	325
P97825	JUPI1	hematological and neurological expressed 1 protein	Hn1	2466	5.73	14198.4	1	1	12.34	154
P52760	RIDA	ribonuclease UK114	Rida	701	26.24	278548.3	10	6	59.26	135
P51660	DHB4	peroxisomal multifunctional enzyme type 2	Hsd17b4	775	24.44	222633.3	9	6	9.93	735
Q3U2G2	Q3U2G2	heat shock 70 kDa protein 4	Hspa4	24	121.89	1252759.1	50	27	34.68	842
P11499	HS90B	heat shock protein HSP 90-beta	Hsp90ab1	12	162.05	5398705.1	115	39	51.52	724
Q64433	CH10	"10 kDa heat shock protein, mitochondrial"	Hspe1	1290	15.65	519901.2	18	6	52.94	102
P70404	IDHG1	isocitrate dehydrogenase	Idh3g	1597	12.03	53593.0	3	2	9.16	393
Q60766	IRGM1	immunity-related GTPase family M protein 1	Irgm1	2179	7.19	69662.7	7	4	11.00	409
Q64282	IFIT1	interferon-induced protein with tetratricopeptide repeats 1	Ifit1	3118	2.94	66497.7	4	2	5.62	463
P70168	IMB1	importin subunit beta-1	Kpnb1	125	67.65	1040401.2	44	16	22.83	876
P49442	INPP	inositol polyphosphate 1-phosphatase	Inpp1	645	27.68	201819.0	9	5	17.68	396
P60229	EIF3E	eukaryotic translation initiation factor 3 subunit E	Eif3e	1655	11.50	93286.9	4	4	9.44	445
Q62469	ITA2	integrin alpha-2 precursor	Itga2	1559	12.45	276219.1	10	9	9.68	1178
P43406	ITAV	integrin alpha-V precursor	Itgav	2869	4.16	26411.6	1	1	1.25	1044
P11835	ITB2	integrin beta-2 precursor	Itgb2	400	36.31	254100.8	15	11	20.78	770
Q61704	ITIH3	inter-alpha-trypsin inhibitor heavy chain H3 preproprotein	Itih3	3011	3.51	23608.2	1	1	1.12	889
P46978	STT3A	dolichyl-diphosphooligosaccharide--protein glycosyltransferase	Stt3a	1422	13.91	73762.6	4	4	5.53	705
P33174	KIF4	chromosome-associated kinesin KIF4	Kif4	2955	3.76	38409.5	2	1	1.14	1231
Q61768	KINH	kinesin-1 heavy chain	Kif5b	152	60.82	537601.5	28	21	25.86	963
O35344	IMA4	importin subunit alpha-4	Kpna3	1232	16.60	151973.7	7	5	11.71	521
O35343	IMA3	importin subunit alpha-3	Kpna4	2620	5.11	47206.4	4	2	8.25	521
P04104	K2C1	"keratin, type II cytoskeletal 1"	Krt1	3127	2.89	136698.3	5	3	8.16	637
P50446	K2C6A	"keratin, type II cytoskeletal 6A"	Krt6a	1146	17.99	271370.4	9	6	13.38	553
Q61595	KTN1	kinectin isoform 1	Ktn1	898	21.73	241759.5	12	8	8.36	1327
P97449	AMPN	aminopeptidase N	Anpep	2976	3.69	38277.7	3	2	3.11	966
Q60875	ARHG2	rho guanine nucleotide exchange factor 2 isoform 1	Arhgef2	726	25.55	293510.4	16	10	13.30	985
P16045	LEG1	galectin-1	Lgals1	1956	8.79	255695.0	12	7	45.18	135
P25444	RS2	40S ribosomal protein S2	Rps2	672	26.92	394450.1	14	7	26.96	293
Q91ZX7	LRP1	prolow-density lipoprotein receptor-related protein 1 precursor	Lrp1	3334	2.12	554766.4	14	9	2.90	4545
P24527	LKHA4	leukotriene A-4 hydrolase isoform 1	Lta4h	162	56.97	748598.1	34	16	30.61	611
P26645	MARCS	myristoylated alanine-rich C-kinase substrate	Marcks	1589	12.08	67375.2	5	4	22.01	309
P97471	SMAD4	mothers against decapentaplegic homolog 4	Smad4	2662	4.93	15351.7	1	1	3.45	551
O54782	MA2B2	epididymis-specific alpha-mannosidase precursor	Man2b2	1774	10.37	100325.9	7	4	4.62	1018
P25206	MCM3	DNA replication licensing factor MCM3	Mcm3	27	119.76	1432444.9	54	33	49.51	812
P97310	MCM2	DNA replication licensing factor MCM2	Mcm2	82	76.82	790670.4	36	19	27.65	904
P49717	MCM4	DNA replication licensing factor MCM4	Mcm4	155	60.40	756857.7	34	17	21.58	862
P97311	MCM6	DNA replication licensing factor MCM6 isoform 1	Mcm6	43	92.91	801836.3	41	23	32.52	821
Q61881	MCM7	DNA replication licensing factor MCM7	Mcm7	107	70.42	795395.8	31	14	26.29	719
P53995	APC1	anaphase-promoting complex subunit 1	Anapc1	1383	14.41	68000.5	6	6	3.60	1944
P08249	MDHM	"malate dehydrogenase, mitochondrial precursor"	Mdh2	83	76.43	1682366.0	44	14	49.11	338
P70290	EM55	55 kDa erythrocyte membrane protein	Mpp1	1140	18.02	130816.7	9	6	19.96	466
P43247	MSH2	DNA mismatch repair protein Msh2	Msh2	184	53.27	435996.9	23	16	21.71	935
P16332	MUTA	"methylmalonyl-CoA mutase, mitochondrial precursor"	Mut	767	24.65	232379.8	9	6	11.23	748
Q9QWR8	NAGAB	alpha-N-acetylgalactosaminidase precursor	Naga	2282	6.64	113197.0	4	4	10.60	415
P50296	ARY3	arylamine N-acetyltransferase 3	Nat3	3223	2.46	139942.3	8	3	12.41	290
Q61026	NCOA2	nuclear receptor coactivator 2 isoform a	Ncoa2	1875	9.46	68217.9	8	7	7.46	1462
Q62433	NDRG1	protein NDRG1	Ndrg1	443	34.22	403179.5	10	6	15.99	394
P29595	NEDD8	NEDD8 precursor	Nedd8	2584	5.23	50260.5	2	1	13.58	81
P70255	NFIC	nuclear factor 1 C-type isoform a	Nfic	2103	7.74	38616.2	3	2	5.69	439
P25799	NFKB1	nuclear factor NF-kappa-B p105 subunit	Nfkb1	1321	15.18	118288.8	6	5	6.69	971
O55125	NIPS1	protein NipSnap homolog 1	Nipsnap1	2284	6.63	72499.4	3	2	6.34	284
P15532	NDKA	nucleoside diphosphate kinase A	Nme1	2184	7.18	195135.1	4	2	11.18	152
Q64669	NQO1	NAD(P)H dehydrogenase	Nqo1	3141	2.83	13697.6	1	1	3.65	274
O70310	NMT1	glycylpeptide N-tetradecanoyltransferase 1	Nmt1	2536	5.43	66390.0	3	1	3.02	496
Q61464	ZN638	zinc finger protein 638 isoform 1	Zfp638	2497	5.59	154280.3	8	8	5.19	1926
Q61937	NPM	nucleophosmin isoform 1	Npm1	779	24.33	982972.0	26	7	28.08	292
Q9CPP0	NPM3	nucleoplasmin-3	Npm3	1249	16.32	152824.9	9	3	22.29	175
P46460	NSF	vesicle-fusing ATPase	Nsf	585	29.72	303828.1	13	9	13.58	744
P97346	NXN	nucleoredoxin	Nxn	2856	4.24	22819.0	2	1	3.68	435
P29341	PABP1	polyadenylate-binding protein 1	Pabpc1	149	61.99	955158.9	27	18	27.83	636
Q61206	PA1B2	platelet-activating factor acetylhydrolase IB subunit beta	Pafah1b2	1456	13.45	102215.6	7	4	17.47	229
Q61205	PA1B3	platelet-activating factor acetylhydrolase IB subunit gamma	Pafah1b3	1940	8.88	181569.5	8	4	15.95	232
Q61249	IGBP1	immunoglobulin-binding protein 1	Igbp1	1783	10.31	191528.8	11	7	16.76	340
E9PWE0	E9PWE0	protein-L-isoaspartate(D-aspartate) O-methyltransferase	Pcmt1	924	21.35	241516.3	7	4	18.25	285
P48725	PCNT	pericentrin isoform a	Pcnt	839	22.81	434279.2	40	12	4.63	2916
Q5SV41	Q5SV41	phosphatidylcholine transfer protein isoform 1	Pctp	3278	2.24	39940.7	2	2	11.68	214
P35486	ODPA	"pyruvate dehydrogenase E1 component subunit alpha, somatic form"	Pdha1	1828	9.85	167489.3	6	4	9.74	390
Q08481	PECA1	platelet endothelial cell adhesion molecule isoform 1 precursor	Pecam1	3304	2.19	16298.6	1	1	3.07	716
Q11136	PEPD	xaa-Pro dipeptidase	Pepd	2879	4.08	37331.3	4	3	8.52	493
P70265	F262	"6-phosphofructo-2-kinase/fructose-2,6-bisphosphatase 2 isoform 1"	Pfkfb2	3148	2.80	48778.7	2	2	3.86	518
P12382	PFKAL	"ATP-dependent 6-phosphofructokinase, liver type"	Pfkl	1509	12.83	132438.2	5	5	7.95	780
P09411	PGK1	phosphoglycerate kinase 1	Pgk1	163	56.90	1818111.9	45	11	34.29	417
P67778	PHB	prohibitin	Phb	131	66.05	721892.2	29	14	48.90	272
O70172	PI42A	phosphatidylinositol 5-phosphate 4-kinase type-2 alpha	Pip4k2a	2541	5.42	36000.9	3	3	7.65	405
P53810	PIPNA	phosphatidylinositol transfer protein alpha isoform	Pitpna	1176	17.47	161429.7	13	4	22.51	271
P97823	LYPA1	acyl-protein thioesterase 1	Lypla1	3121	2.91	49538.5	2	1	4.78	230
P47713	PA24A	cytosolic phospholipase A2 isoform 1	Pla2g4a	2073	7.97	147934.6	8	6	7.62	748
O35691	PININ	pinin	Pnn	1777	10.33	99701.7	5	4	9.37	726
P33609	DPOLA	DNA polymerase alpha catalytic subunit	Pola1	437	34.83	252785.5	13	11	11.33	1465
P33611	DPOA2	DNA polymerase alpha subunit B isoform 1	Pola2	809	23.50	212109.3	9	7	16.17	600
O35654	DPOD2	DNA polymerase delta subunit 2	Pold2	1916	9.05	89508.9	4	3	7.68	469
P37040	NCPR	NADPH--cytochrome P450 reductase	Por	372	37.80	316562.4	17	10	18.88	678
P17742	PPIA	peptidyl-prolyl cis-trans isomerase A	Ppia	250	46.27	5517237.8	64	13	63.41	164
P30412	PPIC	peptidyl-prolyl cis-trans isomerase C precursor	Ppic	2148	7.44	93109.7	3	3	14.62	212
P49443	PPM1A	protein phosphatase 1A	Ppm1a	1629	11.76	44413.8	2	2	7.85	382
P51175	PPOX	protoporphyrinogen oxidase	Ppox	2117	7.66	62259.5	2	2	7.55	477
P63328	PP2BA	serine/threonine-protein phosphatase 2B catalytic subunit alpha	Ppp3ca	1893	9.32	165171.7	7	5	8.83	521
O88531	PPT1	palmitoyl-protein thioesterase 1 precursor	Ppt1	2085	7.86	53913.8	3	2	7.84	306
P20664	PRI1	DNA primase small subunit	Prim1	478	33.06	194325.9	10	8	23.02	417
P33610	PRI2	DNA primase large subunit	Prim2	509	32.11	188899.6	9	7	16.44	505
Q8K1M3	Q8K1M3	cAMP-dependent protein kinase type II-alpha regulatory subunit	Prkar2a	2630	5.06	33103.4	2	2	7.71	402
P31938	MP2K1	dual specificity mitogen-activated protein kinase kinase 1	Map2k1	1095	18.60	174865.8	7	4	13.23	393
O09110	MP2K3	dual specificity mitogen-activated protein kinase kinase 3	Map2k3	2839	4.29	59910.9	2	2	8.36	347
Q11011	PSA	puromycin-sensitive aminopeptidase	Npepps	313	41.49	424948.7	21	12	16.09	920
P49722	PSA2	proteasome subunit alpha type-2	Psma2	511	32.06	289469.9	10	6	37.18	234
P99026	PSB4	proteasome subunit beta type-4 precursor	Psmb4	2061	8.06	80366.5	4	4	15.53	264
Q60692	PSB6	proteasome subunit beta type-6 precursor	Psmb6	2004	8.46	61640.2	3	2	8.82	238
P62192	PRS4	26S protease regulatory subunit 4	Psmc1	431	35.20	348153.2	17	10	30.45	440
O88685	PRS6A	26S protease regulatory subunit 6A	Psmc3	334	40.05	400142.3	18	8	21.95	442
O35047	HOP2	homologous-pairing protein 2 homolog	Psmc3ip	3103	3.03	13721.5	1	1	4.61	217
P62196	PRS8	26S protease regulatory subunit 8	Psmc5	1499	12.92	228292.2	10	7	21.43	406
O35226	PSMD4	26S proteasome non-ATPase regulatory subunit 4 isoform 2	Psmd4	2363	6.13	18515.0	2	1	6.65	376
P22437	PGH1	prostaglandin G/H synthase 1 precursor	Ptgs1	2007	8.44	127866.5	7	4	8.64	602
Q91YR1	TWF1	twinfilin-1	Twf1	1248	16.33	86423.0	6	4	19.14	350
P26350	PTMA	prothymosin alpha	Ptma	354	38.86	1162540.4	23	8	37.84	111
P18052	PTPRA	receptor-type tyrosine-protein phosphatase alpha isoform 1	Ptpra	2235	6.89	34911.6	2	2	4.46	829
Q64455	PTPRJ	receptor-type tyrosine-protein phosphatase eta isoform 1	Ptprj	2481	5.66	79497.5	5	5	4.22	1350
P42669	PURA	transcriptional activator protein Pur-alpha	Pura	910	21.55	183308.2	13	5	21.50	321
P62821	RAB1A	ras-related protein Rab-1A	Rab1a	1944	8.85	84052.0	5	3	14.63	205
P46638	RB11B	ras-related protein Rab-11B	Rab11b	373	37.73	620727.8	19	9	49.08	218
Q05144	RAC2	ras-related C3 botulinum toxin substrate 2 precursor	Rac2	1029	19.55	494048.7	15	6	32.29	192
Q61550	RAD21	double-strand-break repair protein rad21 homolog	Rad21	505	32.31	247299.9	11	6	14.96	635
P54728	RD23B	UV excision repair protein RAD23 homolog B	Rad23b	1057	19.12	354431.2	17	7	18.99	416
Q5SV02	Q5SV02	DNA repair protein RAD50	Rad50	244	46.63	540109.6	25	19	16.01	1312
Q60790	RASA3	ras GTPase-activating protein 3	Rasa3	2893	4.03	163608.7	7	6	10.31	834
Q60972	RBBP4	histone-binding protein RBBP4	Rbbp4	318	41.02	526648.4	14	7	33.18	425
Q60973	RBBP7	histone-binding protein RBBP7	Rbbp7	541	31.16	747106.7	19	6	28.00	425
Q05186	RCN1	reticulocalbin-1 precursor	Rcn1	1099	18.58	204823.9	6	4	16.92	325
Q04207	TF65	transcription factor p65	Rela	3000	3.60	62241.0	2	2	4.92	549
O54916	REPS1	ralBP1-associated Eps domain-containing protein 1 isoform 1	Reps1	3182	2.67	78216.3	4	4	6.79	795
P48377	RFX1	MHC class II regulatory factor RFX1	Rfx1	3384	1.92	19674.7	1	1	1.35	963
O35730	RING1	E3 ubiquitin-protein ligase RING1	Ring1	2524	5.49	28708.9	2	2	8.37	406
Q60855	RIPK1	receptor-interacting serine/threonine-protein kinase 1	Ripk1	2690	4.83	107075.9	4	4	9.15	656
P70335	ROCK1	rho-associated protein kinase 1	Rock1	3370	2.02	127786.3	5	3	2.81	1354
P70336	ROCK2	rho-associated protein kinase 2	Rock2	581	29.82	321770.6	19	11	8.86	1388
P47968	RPIA	ribose-5-phosphate isomerase	Rpia	2439	5.83	38687.8	3	2	7.92	303
P35979	RL12	60S ribosomal protein L12	Rpl12	178	54.39	916104.6	34	9	59.39	165
P35980	RL18	60S ribosomal protein L18	Rpl18	738	25.23	373964.2	10	4	23.40	188
P84099	RL19	60S ribosomal protein L19 isoform 1	Rpl19	2867	4.16	160254.8	5	3	15.82	196
P67984	RL22	60S ribosomal protein L22 isoform a	Rpl22	1303	15.49	156911.3	5	3	30.47	128
P61255	RL26	60S ribosomal protein L26	Rpl26	2043	8.21	219570.4	5	3	17.93	145
P41105	RL28	60S ribosomal protein L28	Rpl28	3064	3.24	46449.6	3	2	13.87	137
P52432	RPAC1	DNA-directed RNA polymerases I and III subunit RPAC1	Polr1c	1195	17.19	106342.3	6	4	15.03	346
O35134	RPA1	DNA-directed RNA polymerase I subunit RPA1	Polr1a	3375	1.99	117180.5	6	5	3.61	1717
P97760	RPB3	DNA-directed RNA polymerase II subunit RPB3	Polr2c	1554	12.48	101365.9	4	3	21.09	275
P63276	RS17	40S ribosomal protein S17	Rps17	912	21.54	256491.6	9	4	25.93	135
P62702	RS4X	"40S ribosomal protein S4, X isoform"	Rps4x	537	31.30	543881.4	24	14	44.49	263
P97461	RS5	40S ribosomal protein S5	Rps5	1772	10.38	276268.5	6	3	15.69	204
P62754	RS6	40S ribosomal protein S6	Rps6	1407	14.08	229802.0	8	6	22.49	249
P62242	RS8	40S ribosomal protein S8	Rps8	513	32.03	365993.4	11	8	32.69	208
P07742	RIR1	ribonucleoside-diphosphate reductase large subunit	Rrm1	428	35.39	340257.9	18	11	18.06	792
P11157	RIR2	ribonucleoside-diphosphate reductase subunit M2	Rrm2	2506	5.56	34838.3	3	2	6.41	390
Q9D031	Q9D031	ras suppressor protein 1	Rsu1	1814	10.04	82516.1	5	2	9.39	277
A0A0A0MQ90	A0A0A0MQ90	protein S100-A13	S100a13	1514	12.78	229148.9	10	4	20.00	160
Q99JZ4	Q99JZ4	GTP-binding protein SAR1a	Sar1a	2167	7.28	122889.4	6	4	21.21	198
Q01405	SC23A	protein transport protein Sec23A	Sec23a	2828	4.34	29534.5	2	1	1.57	765
O35382	EXOC4	exocyst complex component 4	Exoc4	2367	6.12	316390.9	5	4	4.41	975
Q61543	GSLG1	Golgi apparatus protein 1 precursor	Glg1	1855	9.59	70233.5	3	3	2.81	1175
P17563	SBP1	selenium-binding protein 1	Selenbp1	179	54.30	730356.6	28	13	33.69	472
P47809	MP2K4	dual specificity mitogen-activated protein kinase kinase 4 isoform	Map2k4	2036	8.25	71273.3	4	4	13.35	397
P50431	GLYC	"serine hydroxymethyltransferase, cytosolic"	Shmt1	804	23.60	246141.7	10	7	16.11	478
P62996	TRA2B	transformer-2 protein homolog beta	Tra2b	1153	17.90	245606.7	10	4	21.18	288
P46467	VPS4B	vacuolar protein sorting-associated protein 4B	Vps4b	567	30.39	266902.9	13	8	29.05	444
P97440	SLBP	histone RNA hairpin-binding protein isoform 1	Slbp	3263	2.27	35287.2	2	1	2.91	275
P53986	MOT1	monocarboxylate transporter 1	Slc16a1	2543	5.41	41793.1	3	2	6.69	493
Q3UFR4	Q3UFR4	neutral amino acid transporter B(0)	Slc1a5	1450	13.51	66462.7	4	3	5.77	555
E9Q585	E9Q585	kanadaptin	Slc4a1ap	2054	8.12	66344.7	5	2	3.22	715
P97496	SMRC1	SWI/SNF complex subunit SMARCC1	Smarcc1	197	51.72	534427.5	31	14	16.12	1104
P97355	SPSY	spermine synthase	Sms	945	21.06	201621.2	7	5	17.49	366
Q62376	RU17	U1 small nuclear ribonucleoprotein 70 kDa	Snrnp70	819	23.11	292578.2	13	7	16.52	448
P62315	SMD1	small nuclear ribonucleoprotein Sm D1	Snrpd1	1496	12.95	99158.4	5	2	26.05	119
P43267	SOX15	protein SOX-15	Sox15	3243	2.39	22105.1	2	2	8.66	231
P07758	A1AT1	alpha-1-antitrypsin 1-1 isoform 1 precursor	Serpina1a	2849	4.26	48324.8	3	2	7.02	413
O08797	O08797	"serine (or cysteine) proteinase inhibitor, clade B, member 9"	Serpinb9	722	25.64	151838.0	7	5	17.11	374
Q91WM1	STRBP	spermatid perinuclear RNA-binding protein	Strbp	3184	2.65	38866.9	3	2	3.12	672
O35704	SPTC1	serine palmitoyltransferase 1	Sptlc1	2193	7.12	46063.4	2	2	6.34	473
Q64674	SPEE	spermidine synthase	Srm	1339	15.01	206389.2	5	3	10.26	302
P16254	SRP14	signal recognition particle 14 kDa protein	Srp14	3208	2.54	63931.3	3	1	10.91	110
P47758	SRPRB	signal recognition particle receptor subunit beta	Srprb	1384	14.39	90422.5	4	4	17.10	269
Q62186	SSRD	translocon-associated protein subunit delta isoform 2 precursor	Ssr4	1663	11.44	91232.9	4	2	17.44	172
P70302	STIM1	stromal interaction molecule 1 precursor	Stim1	1367	14.65	78321.1	6	4	6.57	685
O55098	STK10	serine/threonine-protein kinase 10	Stk10	2746	4.66	33499.2	3	3	2.90	966
O54988	SLK	STE20-like serine/threonine-protein kinase isoform 1	Slk	198	51.46	500193.5	25	18	18.17	1233
P70452	STX4	syntaxin-4	Stx4a	2266	6.72	38036.8	3	2	8.05	298
Q62383	SPT6H	transcription elongation factor SPT6	Supt6	1088	18.70	94693.0	6	5	3.94	1726
P70279	SURF6	surfeit locus protein 6	Surf6	3288	2.23	16288.6	1	1	2.82	355
Q6A028	SWP70	switch-associated protein 70	Swap70	932	21.20	164975.1	7	7	11.62	585
Q9R233	TPSN	tapasin isoform 2 precursor	Tapbp	1645	11.57	63274.2	3	3	7.10	465
P48428	TBCA	tubulin-specific chaperone A	Tbca	710	26.07	157790.0	7	5	41.67	108
Q8CAY6	THIC	"acetyl-CoA acetyltransferase, cytosolic"	Acat2	2214	7.04	67851.0	3	2	8.82	397
