UniprotID	ProteinID	ProteinName	GeneName	Rank	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
Q91V64	ISOC1	isochorismatase domain-containing protein 1	Isoc1	1361	31.21	1058252.5	15	7	24.24	297
P35601	RFC1	replication factor C subunit 1	Rfc1	1114	37.46	1058120.9	23	17	20.95	1131
Q4VA53	PDS5B	sister chromatid cohesion protein PDS5 homolog B	Pds5b	355	76.49	1055307.3	33	22	19.92	1446
Q60875	ARHG2	rho guanine nucleotide exchange factor 2 isoform 1	Arhgef2	574	58.05	1051491.7	26	15	23.15	985
Q91VD9	NDUS1	"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial"	Ndufs1	197	101.97	1051473.3	28	18	38.38	727
Q9DBR1	XRN2	5'-3' exoribonuclease 2	Xrn2	722	50.85	1049593.5	24	14	19.98	951
Q9WUM5	SUCA	succinyl-CoA ligase	Suclg1	1002	40.46	1048607.5	13	7	25.14	346
Q99KK7	DPP3	dipeptidyl peptidase 3	Dpp3	357	76.42	1045765.5	22	13	29.54	738
Q3U1J4	DDB1	DNA damage-binding protein 1	Ddb1	266	89.10	1045459.8	19	13	15.44	1140
Q921F2	TADBP	TAR DNA-binding protein 43 isoform 1	Tardbp	783	47.97	1043981.3	16	9	35.02	414
Q9CZ30	OLA1	obg-like ATPase 1 isoform a	Ola1	784	47.94	1043523.0	17	11	38.89	396
Q8CGF7	TCRG1	transcription elongation regulator 1 isoform 2	Tcerg1	608	56.50	1042491.9	27	20	15.97	1096
Q99KQ4	NAMPT	nicotinamide phosphoribosyltransferase	Nampt	282	85.79	1039104.4	22	18	41.96	491
Q8JZQ9	EIF3B	eukaryotic translation initiation factor 3 subunit B	Eif3b	550	59.77	1038261.9	24	12	17.56	803
P31786	ACBP	acyl-CoA-binding protein isoform 2	Dbi	1738	24.44	1036792.3	16	4	44.83	87
nan		PREDICTED: inosine-5'-monophosphate dehydrogenase 2 isoform X1	Impdh2	407	71.62	1035661.4	27	13	30.85	538
E9Q1P8	I2BP2	interferon regulatory factor 2-binding protein 2	Irf2bp2	554	59.27	1034929.9	28	12	41.58	570
P36371	TAP2	antigen peptide transporter 2	Tap2	381	73.46	1033046.4	20	11	19.94	702
Q6Q477	AT2B4	plasma membrane calcium-transporting ATPase 4 isoform b	Atp2b4	382	73.36	1031339.8	22	13	17.26	1205
Q921F4	HNRLL	heterogeneous nuclear ribonucleoprotein L-like	Hnrnpll	691	52.40	1029857.1	24	13	29.78	591
Q8VDJ3	VIGLN	vigilin	Hdlbp	333	78.88	1028040.6	30	16	16.09	1268
Q9Z2L7	CRLF3	cytokine receptor-like factor 3 isoform 1	Crlf3	398	72.22	1027549.3	19	13	31.90	442
Q93092	TALDO	transaldolase	Taldo1	948	42.08	1027312.2	18	11	32.34	337
P47791	GSHR	"glutathione reductase, mitochondrial precursor"	Gsr	935	42.50	1025252.2	19	6	18.40	500
P12382	PFKAL	"ATP-dependent 6-phosphofructokinase, liver type"	Pfkl	388	73.19	1024930.0	22	13	21.41	780
Q8K1M6	DNM1L	PREDICTED: dynamin-1-like protein isoform X4	Dnm1l	225	95.43	1024619.5	27	18	38.27	742
Q3TWW8	SRSF6	serine/arginine-rich splicing factor 6	Srsf6	2451	15.55	1024315.4	12	6	13.57	339
Q9DB05	SNAA	alpha-soluble NSF attachment protein	Napa	777	48.08	1024085.5	18	11	50.17	295
Q8BK64	AHSA1	activator of 90 kDa heat shock protein ATPase homolog 1	Ahsa1	837	46.20	1023976.7	19	6	22.19	338
P46664	PURA2	adenylosuccinate synthetase isozyme 2	Adss	402	71.97	1022286.5	26	13	39.25	456
nan		PREDICTED: ARF GTPase-activating protein GIT2 isoform X3	Git2	405	71.66	1020297.9	24	14	26.12	758
P32921	SYWC	"tryptophan--tRNA ligase, cytoplasmic isoform 1"	Wars	329	79.21	1019515.8	24	13	36.38	481
P24270	CATA	catalase	Cat	473	66.22	1016894.9	23	14	33.02	527
P84244	H33	histone H3.3	H3f3a	1430	30.12	1016376.2	19	9	33.82	136
Q9DBR0	AKAP8	A-kinase anchor protein 8	Akap8	406	71.65	1014838.9	26	16	36.10	687
P35550	FBRL	rRNA 2'-O-methyltransferase fibrillarin	Fbl	542	60.71	1014573.3	20	12	39.76	327
Q9JHW2	NIT2	omega-amidase NIT2	Nit2	508	62.97	1013713.7	21	11	46.38	276
Q9R1C7	PR40A	pre-mRNA-processing factor 40 homolog A	Prpf40a	679	52.81	1013238.1	18	13	14.90	953
P43274	H14	histone H1.4	Hist1h1e	957	41.85	1011905.6	10	5	15.07	219
Q9D0F3	LMAN1	protein ERGIC-53 precursor	Lman1	1352	31.51	1011901.2	14	8	18.76	517
P62774	MTPN	myotrophin	Mtpn	1594	26.71	1011132.5	11	3	47.46	118
O89110	CASP8	caspase-8 isoform 1 precursor	Casp8	498	63.65	1008898.3	25	16	42.50	480
P29758	OAT	"ornithine aminotransferase, mitochondrial precursor"	Oat	894	44.00	1008368.3	19	10	32.12	439
Q91ZW3	SMCA5	SWI/SNF-related matrix-associated actin-dependent regulator of	Smarca5	486	64.72	1007899.9	24	18	17.22	1051
P54775	PRS6B	26S protease regulatory subunit 6B	Psmc4	301	82.03	1005157.7	26	13	45.93	418
Q3ULB0	Q3ULB0	RNA-binding protein 6 isoform a	Rbm6	688	52.45	1004802.0	25	18	21.74	1118
Q61081	CDC37	hsp90 co-chaperone Cdc37	Cdc37	614	56.29	1003794.0	20	8	23.22	379
E9Q1G8	E9Q1G8	septin-7 isoform 1	43715	543	60.58	1001880.2	20	12	31.35	437
P55194	3BP1	SH3 domain-binding protein 1 isoform 1	Sh3bp1	366	74.96	1000353.8	22	15	25.59	680
Q9CPY7	AMPL	cytosol aminopeptidase	Lap3	526	61.56	994917.4	25	16	39.69	519
nan		PREDICTED: voltage-dependent anion-selective channel protein 1	Vdac1	589	57.32	991713.3	19	10	35.34	365
O08795	GLU2B	glucosidase 2 subunit beta isoform 1 precursor	Prkcsh	1348	31.57	989554.8	23	11	23.67	528
Q8CJF7	ELYS	protein ELYS	Ahctf1	236	93.67	985769.2	30	22	15.11	2243
Q9JIF7	COPB	coatomer subunit beta	Copb1	394	72.87	983726.1	25	17	22.14	953
Q9CZU6	CISY	"citrate synthase, mitochondrial precursor"	Cs	1294	32.86	983164.8	13	6	10.99	464
Q8VDM6	HNRL1	heterogeneous nuclear ribonucleoprotein U-like protein 1 isoform 1	Hnrnpul1	702	51.96	980659.2	19	14	22.35	859
Q9QUI0	RHOA	transforming protein RhoA precursor	Rhoa	1129	36.99	979450.0	16	8	53.37	193
E9Q6J5	BD1L1	biorientation of chromosomes in cell division protein 1-like 1	Bod1l	1211	34.81	978861.9	27	21	10.09	3032
O88738	BIRC6	baculoviral IAP repeat-containing protein 6	Birc6	1077	38.41	977129.8	24	16	5.13	4873
O35226	PSMD4	26S proteasome non-ATPase regulatory subunit 4 isoform 2	Psmd4	597	57.02	976347.7	18	10	36.44	376
nan		PREDICTED: afadin isoform X1	Mllt4	1641	25.84	975748.7	23	18	12.68	1917
Q9Z315	SNUT1	U4/U6.U5 tri-snRNP-associated protein 1	Sart1	330	79.19	975536.7	29	18	29.78	806
Q8CH18	CCAR1	PREDICTED: cell division cycle and apoptosis regulator protein 1	Ccar1	1097	37.97	974601.6	19	13	13.96	1146
P08775	RPB1	DNA-directed RNA polymerase II subunit RPB1	Polr2a	283	85.63	972361.1	29	18	13.71	1970
Q6A0A9	F120A	constitutive coactivator of PPAR-gamma-like protein 1	Fam120a	459	67.19	971790.0	26	17	20.14	1112
Q8BMA6	SRP68	signal recognition particle subunit SRP68	Srp68	260	89.65	970456.5	27	17	40.48	625
P60867	RS20	40S ribosomal protein S20	Rps20	1736	24.49	967779.9	12	5	32.77	119
P42232	STA5B	signal transducer and activator of transcription 5B	Stat5b	772	48.33	967357.9	20	13	21.50	786
Q9Z2W0	DNPEP	aspartyl aminopeptidase isoform a	Dnpep	565	58.70	965270.4	18	11	32.63	475
Q64152	BTF3	transcription factor BTF3 isoform 1	Btf3	1448	29.83	962872.7	18	3	35.29	204
nan		PREDICTED: 7-methylguanosine phosphate-specific 5'-nucleotidase	Nt5c3b	986	41.11	960793.5	20	11	53.45	275
Q61166	MARE1	microtubule-associated protein RP/EB family member 1	Mapre1	569	58.62	959495.5	23	13	48.88	268
Q6P5F9	XPO1	exportin-1	Xpo1	219	97.26	959243.7	21	14	17.83	1071
Q3UEB3	PUF60	poly(U)-binding-splicing factor PUF60 isoform a	Puf60	655	54.09	957196.4	25	10	27.66	564
Q9CY66	GAR1	H/ACA ribonucleoprotein complex subunit 1	Gar1	1802	23.21	955894.5	13	6	26.41	231
P50544	ACADV	"very long-chain specific acyl-CoA dehydrogenase, mitochondrial"	Acadvl	465	66.95	955064.8	26	13	30.64	656
Q9WV80	SNX1	sorting nexin-1	Snx1	812	47.19	954940.1	16	10	23.42	521
Q924C1	XPO5	exportin-5	Xpo5	956	41.87	954820.6	17	12	12.96	1204
Q99JR8	SMRD2	SWI/SNF-related matrix-associated actin-dependent regulator of	Smarcd2	795	47.64	951394.6	21	13	34.46	531
Q6NS46	RRP5	protein RRP5 homolog	Pdcd11	332	78.99	951220.5	27	21	14.82	1862
Q9Z1F9	SAE2	SUMO-activating enzyme subunit 2	Uba2	431	69.99	951062.4	25	12	28.21	638
P56960	EXOSX	exosome component 10	Exosc10	420	70.76	950900.1	17	15	25.25	887
Q61074	PPM1G	protein phosphatase 1G	Ppm1g	428	70.22	950511.2	29	16	40.59	542
Q8R0G9	NU133	nuclear pore complex protein Nup133	Nup133	509	62.81	948885.8	20	15	19.83	1155
P62242	RS8	40S ribosomal protein S8	Rps8	1005	40.45	948566.3	15	9	34.62	208
E9PWW9	E9PWW9	remodeling and spacing factor 1	Rsf1	753	49.29	946635.9	21	15	13.88	1441
Q91V41	RAB14	ras-related protein Rab-14	Rab14	537	60.86	946146.5	21	10	51.16	215
Q8CC06	Q8CC06	integrin alpha-6 isoform 1 precursor	Itga6	522	61.81	945530.0	24	18	23.02	1073
Q80Z68	Q80Z68	rho GTPase-activating protein 4 isoform 1	Arhgap4	491	64.28	943907.5	26	15	22.72	955
P54227	STMN1	stathmin	Stmn1	1053	39.27	943373.4	16	10	61.74	149
Q61035	SYHC	"histidine--tRNA ligase, cytoplasmic"	Hars	415	71.12	938935.9	19	16	35.76	509
Q9JKB1	UCHL3	ubiquitin carboxyl-terminal hydrolase isozyme L3	Uchl3	848	45.69	938766.5	20	10	53.48	230
Q9CWY8	RNH2A	ribonuclease H2 subunit A	Rnaseh2a	1492	28.56	938647.8	16	7	32.89	301
Q99JY0	ECHB	"trifunctional enzyme subunit beta, mitochondrial precursor"	Hadhb	1020	40.04	938201.6	16	10	24.42	475
Q9CQT1	MTNA	methylthioribose-1-phosphate isomerase	Mri1	789	47.80	937421.6	15	8	40.65	369
Q8BVY0	RL1D1	ribosomal L1 domain-containing protein 1	Rsl1d1	255	90.41	936066.1	20	12	38.27	452
P27641	XRCC5	X-ray repair cross-complementing protein 5	Xrcc5	531	61.39	935214.7	24	14	27.19	732
E9Q9L6	E9Q9L6	neurobeachin-like protein 2	Nbeal2	849	45.66	934469.8	23	16	10.91	2750
O54734	OST48	dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48	Ddost	1196	35.05	934036.3	10	6	18.14	441
Q9DBC7	KAP0	cAMP-dependent protein kinase type I-alpha regulatory subunit	Prkar1a	1236	34.29	933842.2	15	10	22.05	381
Q80VJ3	DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1	Dnph1	391	72.95	933116.3	25	8	60.69	173
Q9EQH2	ERAP1	endoplasmic reticulum aminopeptidase 1 precursor	Erap1	506	63.07	932420.9	19	11	15.48	930
Q9CQ62	DECR	"2,4-dienoyl-CoA reductase, mitochondrial precursor"	Decr1	1342	31.64	932188.5	15	6	26.57	335
A0A2I3BPQ5	A0A2I3BPQ5	PREDICTED: zinc finger CCCH domain-containing protein 13 isoform X1	Zc3h13	1615	26.22	930996.1	19	15	10.40	1730
O70252	HMOX2	heme oxygenase 2	Hmox2	442	69.31	928890.8	22	12	44.76	315
Q3TBD2	HMHA1	minor histocompatibility protein HA-1 isoform 1	Hmha1	343	78.02	926386.5	24	17	21.59	1116
E9PWE0	E9PWE0	protein-L-isoaspartate(D-aspartate) O-methyltransferase	Pcmt1	1124	37.26	926314.8	15	6	29.47	285
P84089	ERH	enhancer of rudimentary homolog	Erh	1422	30.21	925644.2	10	4	44.23	104
Q8CIE6	COPA	coatomer subunit alpha	Copa	566	58.68	923493.5	21	14	16.50	1224
Q6KCD5	NIPBL	nipped-B-like protein isoform a	Nipbl	1133	36.83	922150.2	23	18	9.79	2798
Q8VH51	RBM39	RNA-binding protein 39 isoform a	Rbm39	350	77.44	920035.5	23	13	29.62	530
F8VQC1	F8VQC1	signal recognition particle subunit SRP72	Srp72	776	48.10	919448.4	21	16	27.87	671
Q9CZW5	TOM70	mitochondrial import receptor subunit TOM70	Tomm70a	757	49.09	918301.3	19	9	23.57	611
P0C0S6	H2AZ	histone H2A.Z isoform 1	H2afz	1911	21.70	917593.6	14	3	46.87	128
Q8C0C7	SYFA	phenylalanine--tRNA ligase alpha subunit	Farsa	443	69.26	916968.1	16	12	36.02	508
nan		PREDICTED: serine/threonine-protein phosphatase 6 regulatory	Ppp6r3	754	49.27	915376.8	21	16	25.87	862
Q9WTP7	KAD3	"GTP:AMP phosphotransferase AK3, mitochondrial"	Ak3	817	46.92	914678.2	20	10	47.58	227
Q7TQI3	OTUB1	ubiquitin thioesterase OTUB1	Otub1	781	48.02	911308.4	18	9	38.75	271
P54103	DNJC2	dnaJ homolog subfamily C member 2	Dnajc2	913	43.39	909685.9	18	13	27.86	621
O55201	SPT5H	transcription elongation factor SPT5	Supt5	232	94.16	908270.7	23	17	24.40	1082
Q921T2	TOIP1	torsin-1A-interacting protein 1 isoform 1	Tor1aip1	1152	36.24	908121.4	13	9	22.40	576
Q80WQ2	VAC14	protein VAC14 homolog	Vac14	1282	33.20	907554.6	11	10	17.65	782
Q0VBL3	RBM15	putative RNA-binding protein 15	Rbm15	603	56.75	906259.3	17	14	21.21	962
O89079	COPE	coatomer subunit epsilon	Cope	641	54.61	906080.0	20	12	48.38	308
Q6NZB0	DNJC8	dnaJ homolog subfamily C member 8	Dnajc8	885	44.44	905889.3	19	12	39.53	253
E9Q912	E9Q912	rap1 GTPase-GDP dissociation stimulator 1 isoform a	Rap1gds1	339	78.39	904704.3	21	12	28.67	607
Q9D020	5NT3A	cytosolic 5'-nucleotidase 3A isoform 2	Nt5c3	790	47.78	904553.6	19	14	54.21	297
Q3UZA1	CPZIP	capZ-interacting protein isoform a	Rcsd1	705	51.90	904407.0	27	10	44.90	412
P42208	43710	septin-2 isoform a	43710	626	55.33	904256.3	16	10	36.84	361
Q9QYR9	ACOT2	"acyl-coenzyme A thioesterase 2, mitochondrial precursor"	Acot2	429	70.18	903022.6	21	12	27.59	453
Q9QZH3	PPIE	peptidyl-prolyl cis-trans isomerase E	Ppie	875	44.95	901984.2	20	11	42.19	301
Q6PAC1	Q6PAC1	gelsolin isoform 2	Gsn	561	58.97	900448.5	18	12	18.06	731
Q8R050	ERF3A	eukaryotic peptide chain release factor GTP-binding subunit ERF3A	Gspt1	1001	40.50	899331.9	17	9	20.13	636
P09671	SODM	superoxide dismutase	Sod2	1221	34.61	896846.0	14	7	42.34	222
P07724	ALBU	serum albumin preproprotein	Alb	831	46.34	894624.0	19	13	24.67	608
Q9DCL9	PUR6	multifunctional protein ADE2	Paics	1027	39.89	892848.3	14	9	23.06	425
Q8WTY4	CPIN1	anamorsin	Ciapin1	825	46.45	890905.0	15	9	37.86	309
Q8VCW8	ACSF2	"acyl-CoA synthetase family member 2, mitochondrial precursor"	Acsf2	344	77.79	890598.8	18	11	30.08	615
Q91WQ3	SYYC	"tyrosine--tRNA ligase, cytoplasmic"	Yars	675	53.09	888696.4	19	14	29.43	564
Q9CPU0	LGUL	lactoylglutathione lyase	Glo1	1403	30.54	888267.7	10	6	40.76	184
P57784	RU2A	U2 small nuclear ribonucleoprotein A'	Snrpa1	852	45.61	887414.3	20	9	47.06	255
Q91ZA3	PCCA	"propionyl-CoA carboxylase alpha chain, mitochondrial precursor"	Pcca	496	63.89	885659.5	19	11	22.24	724
Q8BU30	SYIC	"isoleucine--tRNA ligase, cytoplasmic"	Iars	426	70.38	885562.0	24	18	20.29	1262
Q6PFD9	NUP98	nuclear pore complex protein Nup98-Nup96 isoform 1 precursor	Nup98	378	73.68	885501.9	28	22	15.14	1816
Q8BP92	RCN2	reticulocalbin-2 isoform 1 precursor	Rcn2	820	46.59	884787.5	19	8	35.00	320
Q9DCX2	ATP5H	"ATP synthase subunit d, mitochondrial"	Atp5h	1410	30.48	881910.8	12	7	51.55	161
Q9CXW4	RL11	60S ribosomal protein L11	Rpl11	1996	20.36	880474.7	7	4	23.60	178
Q8BGQ7	SYAC	"alanine--tRNA ligase, cytoplasmic"	Aars	527	61.55	879727.7	25	17	25.41	968
Q8K2Z4	CND1	condensin complex subunit 1	Ncapd2	469	66.77	879694.3	21	15	17.31	1392
Q9JLB0	MPP6	MAGUK p55 subfamily member 6 isoform a	Mpp6	587	57.39	879573.4	17	11	24.59	553
E9QAE4	E9QAE4	"histone-lysine N-methyltransferase, H3 lysine-36 and H4 lysine-20"	Nsd1	3358	8.55	876537.0	21	18	10.74	2691
Q3U9G9	LBR	lamin-B receptor	Lbr	730	50.44	874059.6	17	12	19.17	626
Q9CT10	RANB3	ran-binding protein 3 isoform 2	Ranbp3	1661	25.51	873893.5	12	6	20.16	491
Q61595	KTN1	kinectin isoform 1	Ktn1	234	93.90	872359.6	25	20	18.39	1327
Q05816	FABP5	"fatty acid-binding protein, epidermal isoform 1"	Fabp5	838	46.17	871803.4	12	8	72.59	135
Q6NV83	SR140	U2 snRNP-associated SURP motif-containing protein isoform 1	U2surp	623	55.54	869677.7	22	14	15.94	1029
Q8BML9	SYQ	glutamine--tRNA ligase	Qars	263	89.38	865935.7	16	13	23.48	775
Q9Z110	P5CS	delta-1-pyrroline-5-carboxylate synthase isoform 1	Aldh18a1	314	80.51	864495.0	18	13	22.77	795
O08808	DIAP1	protein diaphanous homolog 1 isoform 2	Diaph1	389	73.18	863994.6	28	19	19.92	1255
E9Q2Y3	E9Q2Y3	NF-kappa-B essential modulator isoform 5	Ikbkg	1425	30.19	863283.3	12	11	35.61	424
Q9Z1Z2	STRAP	serine-threonine kinase receptor-associated protein	Strap	472	66.38	863016.6	22	11	48.86	350
Q9D0L8	MCES	mRNA cap guanine-N7 methyltransferase isoform 1	Rnmt	401	72.01	862838.5	26	15	41.51	465
P50516	VATA	V-type proton ATPase catalytic subunit A	Atp6v1a	417	70.87	862210.4	19	12	26.58	617
Q8BGK0	Q8BGK0	"NAD(P) transhydrogenase, mitochondrial isoform 2"	Nnt	645	54.56	862010.9	18	12	19.28	835
Q8VDW0	DX39A	ATP-dependent RNA helicase DDX39A	Ddx39	2020	20.03	861663.4	10	4	13.35	427
D3Z7P3	GLSK	"glutaminase kidney isoform, mitochondrial isoform 2"	Gls	738	49.99	861465.8	20	9	20.90	603
Q8CH25	SLTM	SAFB-like transcription modulator isoform a	Sltm	785	47.94	861255.4	21	15	20.17	1031
Q9CPX6	ATG3	ubiquitin-like-conjugating enzyme ATG3	Atg3	1356	31.43	859269.5	10	7	31.21	314
B9EKS2	B9EKS2	lysine-specific demethylase 3B	Kdm3b	759	49.04	858871.1	22	17	16.63	1762
P97315	CSRP1	cysteine and glycine-rich protein 1	Csrp1	1045	39.39	858578.1	13	6	47.15	193
Q505F5	LRC47	leucine-rich repeat-containing protein 47	Lrrc47	410	71.40	858397.8	26	15	40.10	581
Q62465	VAT1	synaptic vesicle membrane protein VAT-1 homolog	Vat1	468	66.88	858139.4	16	9	27.83	406
P97807	FUMH	"fumarate hydratase, mitochondrial precursor"	Fh1	493	64.07	857998.0	19	13	38.46	507
Q64521	GPDM	"glycerol-3-phosphate dehydrogenase, mitochondrial precursor"	Gpd2	484	64.98	857888.2	18	13	26.41	727
Q9WU42	NCOR2	PREDICTED: nuclear receptor corepressor 2 isoform X17	Ncor2	545	60.47	857721.2	23	21	12.66	2472
P62918	RL8	60S ribosomal protein L8	Rpl8	1197	35.04	857455.2	15	5	22.18	257
Q61164	CTCF	transcriptional repressor CTCF	Ctcf	802	47.44	856406.1	21	16	24.73	736
Q9QXK3	COPG2	coatomer subunit gamma-2	Copg2	423	70.57	855520.3	26	15	18.60	871
Q9QXD6	F16P1	"fructose-1,6-bisphosphatase 1"	Fbp1	660	53.94	855113.7	17	9	38.17	338
O09106	HDAC1	histone deacetylase 1	Hdac1	1128	37.01	852807.3	15	7	16.39	482
Q8BVQ9	Q8BVQ9	26S protease regulatory subunit 7	Psmc2	359	76.18	852415.9	23	16	36.21	475
Q7TSI3	PP6R1	serine/threonine-protein phosphatase 6 regulatory subunit 1	Ppp6r1	822	46.57	851842.5	19	10	19.63	856
Q9WTX6	CUL1	cullin-1	Cul1	1170	35.59	851717.2	15	12	18.56	776
Q920Q6	MSI2H	RNA-binding protein Musashi homolog 2 isoform 1	Msi2	1441	29.95	851451.9	14	7	26.30	346
Q70FJ1	AKAP9	A-kinase anchor protein 9	Akap9	1835	22.75	849933.6	27	22	6.91	3779
Q922Q8	LRC59	leucine-rich repeat-containing protein 59	Lrrc59	1256	33.87	849006.0	16	9	33.55	307
P62320	SMD3	small nuclear ribonucleoprotein Sm D3	Snrpd3	1383	30.85	848669.6	13	5	39.68	126
Q8QZY1	EIF3L	eukaryotic translation initiation factor 3 subunit L	Eif3l	482	65.10	846825.3	25	11	23.58	564
nan		PREDICTED: rho guanine nucleotide exchange factor 6 isoform X2	Arhgef6	586	57.43	845677.0	20	14	26.16	753
Q60676	PPP5	serine/threonine-protein phosphatase 5	Ppp5c	864	45.26	845346.9	16	10	29.26	499
P25444	RS2	40S ribosomal protein S2	Rps2	936	42.50	843366.1	16	10	37.20	293
Q8CJ40	CROCC	rootletin isoform 1	Crocc	1084	38.25	842975.1	21	20	13.39	2009
B2RXQ2	B2RXQ2	liprin-alpha-1 isoform A	Ppfia1	1497	28.41	842035.3	17	13	13.74	1266
P46935	NEDD4	E3 ubiquitin-protein ligase NEDD4	Nedd4	536	61.03	841762.0	21	15	21.98	887
Q9CYG7	TOM34	mitochondrial import receptor subunit TOM34 isoform a	Tomm34	610	56.44	838200.8	16	13	51.78	309
Q6NVF9	CPSF6	cleavage and polyadenylation specificity factor subunit 6 isoform 2	Cpsf6	974	41.35	837276.3	17	6	17.24	551
Q8CGN4	BCOR	BCL-6 corepressor isoform a	Bcor	3466	7.92	837026.8	12	11	10.63	1759
F8WIE5	F8WIE5	E3 ubiquitin-protein ligase HECTD1	Hectd1	2234	17.84	836910.2	16	14	10.11	2610
A2A9X5	A2A9X5	"PREDICTED: 5'(3')-deoxyribonucleotidase, cytosolic type isoform X1"	Nt5c	906	43.63	836513.5	15	7	48.97	194
P47955	RLA1	60S acidic ribosomal protein P1	Rplp1	1161	35.91	836447.1	11	4	87.72	114
Q80U72	SCRIB	protein scribble homolog isoform 1	Scrib	1072	38.67	836356.0	21	15	13.51	1665
Q9DBP5	KCY	UMP-CMP kinase	Cmpk1	766	48.63	834429.6	15	8	31.72	227
Q9ES28	ARHG7	PREDICTED: rho guanine nucleotide exchange factor 7 isoform X1	Arhgef7	1716	24.72	833747.7	17	10	16.13	862
Q99JW2	ACY1	aminoacylase-1	Acy1	601	56.87	833254.1	23	11	42.40	408
O89086	RBM3	RNA-binding protein 3 isoform 2	Rbm3	924	43.14	831973.4	18	10	79.08	153
Q65Z40	WAPL	wings apart-like protein homolog isoform 1	Wapl	529	61.44	830793.3	18	17	19.75	1200
Q80X50	UBP2L	ubiquitin-associated protein 2-like isoform 5	Ubap2l	865	45.24	830652.4	23	10	18.54	1014
Q9CX34	SGT1	protein SGT1 homolog	Sugt1	572	58.15	830214.5	22	13	46.43	336
Q7TPH6	MYCB2	E3 ubiquitin-protein ligase MYCBP2	Mycbp2	2393	16.13	829090.9	22	15	3.86	4746
Q3TE40	Q3TE40	replication protein A 32 kDa subunit	Rpa2	903	43.71	828135.5	11	5	25.56	270
D0QMC3	MNDAL	myeloid cell nuclear differentiation antigen-like protein	Mndal	805	47.31	827808.3	24	13	28.07	538
nan		PREDICTED: band 4.1-like protein 2 isoform X7	Epb41l2	639	54.66	827567.7	21	17	28.95	936
Q9JKY5	HIP1R	huntingtin-interacting protein 1-related protein	Hip1r	1164	35.83	827211.9	15	13	17.23	1068
P27612	PLAP	phospholipase A-2-activating protein	Plaa	448	68.44	825863.1	19	12	22.29	794
G5E870	TRIPC	E3 ubiquitin-protein ligase TRIP12	Trip12	889	44.19	823977.7	21	17	11.26	2025
Q99L45	IF2B	eukaryotic translation initiation factor 2 subunit 2	Eif2s2	773	48.30	823675.9	17	12	39.58	331
Q8R5L1	Q8R5L1	complement component 1 Q subcomponent-binding protein	C1qbp	1680	25.21	823661.8	15	4	23.66	279
Q8CG47	SMC4	structural maintenance of chromosomes protein 4	Smc4	516	62.26	823577.0	20	16	16.33	1286
Q9CSN1	SNW1	SNW domain-containing protein 1	Snw1	841	46.02	822172.4	18	11	22.76	536
B9EJ54	B9EJ54	nuclear pore complex protein Nup205	Nup205	439	69.49	821025.5	23	17	12.30	2008
Q99JT2	STK26	serine/threonine-protein kinase 26 isoform 1	Stk26	847	45.80	820289.8	18	10	26.68	416
Q924B0	Q924B0	inositol monophosphatase 1 isoform 1	Impa1	1527	27.79	817535.6	14	5	23.47	277
Q569Z5	DDX46	probable ATP-dependent RNA helicase DDX46	Ddx46	670	53.46	817384.2	20	13	14.53	1032
Q9EP71	RAI14	ankycorbin	Rai14	659	53.95	817089.2	18	14	17.67	979
Q6DFZ1	Q6DFZ1	golgi-specific brefeldin A-resistance guanine nucleotide exchange	Gbf1	2912	11.69	813548.0	13	9	7.15	1861
Q8VEE4	RFA1	replication protein A 70 kDa DNA-binding subunit isoform 1	Rpa1	502	63.29	813518.7	17	13	27.95	644
Q9ERD7	TBB3	tubulin beta-3 chain	Tubb3	2789	12.66	813347.9	11	2	7.56	450
C0HKD8	MFA1A	microfibrillar-associated protein 1	Mfap1b	1576	26.96	811420.0	17	11	19.36	439
P07742	RIR1	ribonucleoside-diphosphate reductase large subunit	Rrm1	594	57.15	810915.4	18	12	25.00	792
P11531	DMD	dystrophin isoform 1	Dmd	4634	2.62	810460.1	15	13	4.95	3678
Q69ZP4		negative elongation factor B isoform 1	Nelfb	1215	34.67	809894.7	20	10	24.68	628
Q9CQH7	BT3L4	transcription factor BTF3 homolog 4	Btf3l4	1047	39.35	806515.7	15	4	46.20	158
P34022	RANG	ran-specific GTPase-activating protein	Ranbp1	1867	22.27	806438.3	13	7	43.35	203
Q8VI75	IPO4	importin-4	Ipo4	836	46.21	805589.8	17	9	13.86	1082
Q99JI6	RAP1B	ras-related protein Rap-1b precursor	Rap1b	1171	35.57	805179.6	13	7	40.76	184
O70404	VAMP8	vesicle-associated membrane protein 8	Vamp8	2180	18.40	804832.6	10	5	45.54	101
Q11011	PSA	puromycin-sensitive aminopeptidase	Npepps	515	62.36	802781.6	18	15	23.91	920
P11031	TCP4	activated RNA polymerase II transcriptional coactivator p15	Sub1	1855	22.37	802466.0	15	10	64.57	127
Q9DCC4	P5CR3	pyrroline-5-carboxylate reductase 3	Pycrl	1000	40.64	801773.2	20	6	28.10	274
O09159	MA2B1	lysosomal alpha-mannosidase precursor	Man2b1	755	49.11	801757.5	19	11	15.60	1013
Q9CWK8	SNX2	sorting nexin-2	Snx2	462	67.08	801199.9	18	13	35.45	519
