UniprotID	ProteinName	GeneName	LogProb	Intensity	NumofSpectra	NumofUniquePep	Coverage	kD
 O54879 	 high mobility group protein B3 	 Hmgb3 	27.54	284960.4	15	7	32	200
 O08795 	 glucosidase 2 subunit beta isoform 1 precursor 	 Prkcsh 	32.13	335771.2	11	6	12.88	528
 P51150 	 ras-related protein Rab-7a 	 Rab7 	74.51	560767.5	23	12	57.97	207
 Q8R242 	 di-N-acetylchitobiase isoform 1 precursor 	 Ctbs 	24.98	113693.6	7	5	20.22	366
 Q9CQU5 	 ZW10 interactor 	 Zwint 	12.89	115098.8	5	4	17.86	252
 Q9WUB4 	 dynactin subunit 6 isoform 1 	 Dctn6 	1.87	19829.4	1	1	5.13	195
 Q9CY57 	 chromatin target of PRMT1 protein isoform 1 	 Chtop 	12.27	52160.2	2	2	13.25	249
 G3X9F7 	 probable ATP-dependent RNA helicase DDX60 	 Ddx60 	9.15	62899.9	4	3	2.28	1710
 Q8K2A7 	 integrator complex subunit 10 isoform 1 	 Ints10 	17.75	222833.8	11	7	9.65	736
 P54726 	 UV excision repair protein RAD23 homolog A isoform 1 	 Rad23a 	5.2	39184.5	3	2	7.16	363
 P40124 	 adenylyl cyclase-associated protein 1 	 Cap1 	117.09	1462474.4	53	16	45.15	474
 Q3UJB9 	 enhancer of mRNA-decapping protein 4 isoform 1 	 Edc4 	102.77	505854.3	26	17	18.35	1406
 P51125 	 calpastatin isoform 1 	 Cast 	41.77	173084.6	8	4	10.66	788
 P22892 	 AP-1 complex subunit gamma-1 isoform 2 	 Ap1g1 	19.56	86036.6	8	4	7.18	822
 Q9ERI2 	 ras-related protein Rab-27A 	 Rab27a 	15.69	180139.1	10	5	24.43	221
 O08688 	 calpain-5 	 Capn5 	3.62	35267.3	3	2	3.91	640
 Q61599 	 rho GDP-dissociation inhibitor 2 isoform 1 	 Arhgdib 	83.48	2235077.9	38	11	72	200
 P61979 	 heterogeneous nuclear ribonucleoprotein K isoform 4 	 Hnrnpk 	5.88	144372.1	5	1	2.73	439
 Q8VDJ3 	 vigilin 	 Hdlbp 	88.37	388301.6	21	15	15.77	1268
 Q60772 	 cyclin-dependent kinase 4 inhibitor C 	 Cdkn2c 	9.87	25338	1	1	7.74	168
 O89053 	 coronin-1A isoform 1 	 Coro1a 	100.14	1310907.7	43	18	37.74	461
 Q8CG48 	 structural maintenance of chromosomes protein 2 	 Smc2 	101.88	713525.4	33	21	20.99	1191
 Q9Z172 	 small ubiquitin-related modifier 3 isoform 4 	 Sumo3 	9.06	103981.6	1	1	7.96	113
 P26883 	 peptidyl-prolyl cis-trans isomerase FKBP1A isoform 1 	 Fkbp1a 	24.21	216723	8	3	39.81	108
 P51163 	 uroporphyrinogen-III synthase isoform 1 	 Uros 	12.82	53047.9	4	2	14.72	265
 A0A286YDF5 	 myoferlin isoform 1 	 Myof 	36.19	554239.1	29	20	10.58	2061
 P41216 	 long-chain-fatty-acid--CoA ligase 1 	 Acsl1 	33.61	224594.5	10	8	13.73	699
 P97450 	" ATP synthase-coupling factor 6, mitochondrial precursor "	 Atp5j 	21.77	218892	8	5	44.44	108
 Q9ERU3 	 zinc finger protein 22 	 Zfp422 	9.65	151554.3	7	5	18.57	237
 Q61112 	 45 kDa calcium-binding protein isoform 1 precursor 	 Sdf4 	10.07	123332.4	7	5	14.68	361
 Q91XE4 	 N-acyl-aromatic-L-amino acid amidohydrolase (carboxylate-forming) 	 Acy3 	22.04	98667.8	6	4	17.92	318
 Q52KC3 	 DNA replication licensing factor MCM5 	 Mcm5 	138.66	1709993.9	63	27	38.01	734
 Q8K3J5 	 zinc finger protein 131 isoform 1 	 Zfp131 	3.9	14621.4	2	2	6.3	619
 O35368 	 interferon-activable protein 203 isoform 1 	 Ifi203 	3.85	7358.4	1	1	1.72	871
 P50096 	 inosine-5'-monophosphate dehydrogenase 1 isoform 1 	 Impdh1 	9.27	36687.5	4	2	4.55	572
 A0A286YDU3 	 AP-3 complex subunit sigma-1 isoform 2 	 Ap3s1 	6.22	24884.9	1	1	9.26	162
 Q80WR3 	 transcription factor ETV6 isoform 2 	 Etv6 	27.19	357759.1	19	9	21.49	442
 P70196 	 TNF receptor-associated factor 6 	 Traf6 	8.87	28523.2	6	3	6.98	530
 P05063 	 fructose-bisphosphate aldolase C 	 Aldoc 	25.04	178711.2	9	4	19.28	363
 P67871 	 casein kinase II subunit beta isoform 2 	 Csnk2b 	45.59	371643.9	14	6	41.4	215
 A0A087WQ44 	 helicase SRCAP 	 Srcap 	6.75	110372.5	6	4	1.62	3271
 P50247 	 predicted gene 4737 	 Gm4737 	83.83	1555653.2	31	16	40.97	432
 P41241 	 tyrosine-protein kinase CSK 	 Csk 	38.77	468027.9	24	11	28.22	450
 Q91YN5 	 UDP-N-acetylhexosamine pyrophosphorylase isoform 1 	 Uap1 	12.85	30973.6	3	3	8.62	522
 Q3UYQ4 	 apoptosis inhibitor 5 isoform 1 	 Api5 	6.73	27315.4	1	1	2.48	524
 Q60866 	 phosphotriesterase-related protein isoform 1 	 Pter 	17.5	77379.2	4	2	7.2	361
 Q9CZP5 	 mitochondrial chaperone BCS1 	 Bcs1l 	15.91	43804.4	3	3	8.61	418
 Q6NVE8 	 WD repeat-containing protein 44 	 Wdr44 	5.95	55960.3	5	4	5.03	915
 Q61069 	 upstream stimulatory factor 1 isoform 1 	 Usf1 	17.42	82524.4	4	3	12.26	310
 Q80YV4 	 pantothenate kinase 4 isoform 1 	 Pank4 	5	36951.4	3	2	2.8	820
 P08226 	 apolipoprotein E precursor 	 Apoe 	7	46597.9	3	2	7.72	311
 Q6P3A8 	" 2-oxoisovalerate dehydrogenase subunit beta, mitochondrial isoform "	 Bckdhb 	6.59	38274.3	3	2	8.46	390
 Q9DBL7 	 bifunctional coenzyme A synthase precursor 	 Coasy 	27.43	134363.2	6	4	10.83	563
 P42228 	 signal transducer and activator of transcription 4 	 Stat4 	15.22	382881.9	12	5	8.56	748
 Q8BGK0 	" NAD(P) transhydrogenase, mitochondrial isoform 2 "	 Nnt 	61.65	355493.4	19	14	21.44	835
 A3KGU9 	" spectrin alpha chain, non-erythrocytic 1 isoform 4 "	 Sptan1 	4.49	59244.5	3	1	0.76	2498
 nan 	 protein MEF2BNB isoform 2 	 Borcs8 	2.86	33760.9	3	2	17.43	109
 Q9D6K5 	 Synj2bp-cox16 protein isoform 2 	 Synj2bp-cox16 	18.56	169699.2	5	3	23.53	153
 B2M0S2 	 uncharacterized protein LOC105943584 isoform 1 	 Clk2-scamp3 	18.01	81833.3	4	3	6.53	766
 Q9Z103 	 activity-dependent neuroprotector homeobox protein isoform 1 	 Adnp 	74.92	631835.4	33	17	18.86	1108
 Q3URD3 	 sarcolemmal membrane-associated protein isoform 1 	 Slmap 	11.31	48077.7	4	4	4.73	845
 P83940 	 transcription elongation factor B polypeptide 1 isoform 1 	 Tceb1 	23.47	336725.5	13	5	47.01	134
 A2RSY1 	 KAT8 regulatory NSL complex subunit 3 isoform 1 	 Kansl3 	6.16	12109.4	1	1	1.55	903
 P59481 	 VIP36-like protein isoform 1 precursor 	 Lman2l 	8.21	39446.7	3	2	8.38	358
 Q99LH8 	 transforming acidic coiled-coil-containing protein 3 isoform 1 	 Tacc3 	7.25	48832.5	5	3	6.91	637
 Q63943 	 myocyte-specific enhancer factor 2D isoform 1 	 Mef2d 	4.25	14078.9	1	1	1.95	514
 Q9D2Y4 	 mixed lineage kinase domain-like protein isoform 1 	 Mlkl 	8.34	58057.3	5	4	7.63	472
 Q8VEE0 	 ribulose-phosphate 3-epimerase isoform 1 	 Rpe 	24.48	224957.4	10	4	28.08	235
 Q8C1B7 	 septin-11 isoform 1 	 Sept11 	33.44	207322.5	14	7	25.75	431
 Q8BHE1 	 gem-associated protein 8 isoform 1 	 Gemin8 	3.24	21822.6	2	1	3.78	238
 D3YTQ9 	 40S ribosomal protein S15 isoform 2 	 Rps15 	16.46	362631	13	3	38.14	118
 Q6PGH1 	 protein BUD31 homolog isoform 1 	 Bud31 	28.57	180180.8	12	8	47.22	144
 Q62432 	 mothers against decapentaplegic homolog 2 isoform 2 	 Smad2 	18.11	229860.5	8	6	14.42	437
 Q80YV2 	 nuclear-interacting partner of ALK isoform 1 	 Zc3hc1 	15.34	51676.4	6	5	15.77	501
 Q8R179 	 kelch repeat and BTB domain-containing protein 4 isoform 1 	 Kbtbd4 	2.21	27454.2	1	1	2.06	534
 Q3UGL7 	 poly 	 Parp3 	22.37	322387	11	9	22.14	533
 Q61335 	 B-cell receptor-associated protein 31 	 Bcap31 	18.64	254249.2	12	7	25.71	245
 O08807 	 peroxiredoxin-4 isoform 1 precursor 	 Prdx4 	26.9	182703.1	8	4	20	275
 P70333 	 heterogeneous nuclear ribonucleoprotein H2 	 Hnrnph2 	40.24	557171.2	20	7	25.84	449
 Q8K352 	 SAM and SH3 domain-containing protein 3 isoform 1 	 Sash3 	40.32	372391.3	18	7	31.5	381
 Q9CS42 	 ribose-phosphate pyrophosphokinase 2 isoform 1 	 Prps2 	45.54	261686.7	13	6	31.46	321
 P63158 	 high mobility group protein B1 	 Hmgb1 	82.83	1604423.6	50	15	41.86	215
 Q60631 	 growth factor receptor-bound protein 2 	 Grb2 	45.96	656884.1	31	12	51.15	217
 Q9Z2K1 	" keratin, type I cytoskeletal 16 isoform 1 "	 Krt16 	3.14	18494.8	1	1	2.34	470
 Q9QUI0 	 transforming protein RhoA precursor 	 Rhoa 	48.03	502763.5	17	9	39.38	193
 Q9DBC7 	 cAMP-dependent protein kinase type I-alpha regulatory subunit 	 Prkar1a 	41.16	274680.2	16	10	25.46	381
 P13864 	 DNA (cytosine-5)-methyltransferase 1 isoform 5 	 Dnmt1 	153.6	1415374.1	74	39	28.58	1627
 Q543X6 	 dual specificity mitogen-activated protein kinase kinase 4 isoform 	 Map2k4 	26.63	203717.8	9	4	14.95	408
 Q60715 	 prolyl 4-hydroxylase subunit alpha-1 isoform 2 precursor 	 P4ha1 	18.86	104710.1	7	4	10.3	534
 P68404 	 protein kinase C beta type isoform 2 	 Prkcb 	4.13	73475.4	2	2	3.73	671
 Q8R0X7 	 sphingosine-1-phosphate lyase 1 	 Sgpl1 	19.88	71789.5	5	4	9.33	568
 P49446 	 receptor-type tyrosine-protein phosphatase epsilon isoform a 	 Ptpre 	27.54	57902.6	6	5	8.62	719
 P55194 	 SH3 domain-binding protein 1 isoform 1 	 Sh3bp1 	84.36	444623.3	19	13	26.76	680
 Q9CYH2 	 redox-regulatory protein FAM213A isoform a 	 Fam213a 	23.55	110289.6	5	4	20.26	232
 Q8QZY6 	 tetraspanin-14 	 Tspan14 	4.21	26957.4	3	2	10.37	270
 Q922U1 	 U4/U6 small nuclear ribonucleoprotein Prp3 	 Prpf3 	47.76	381947.1	14	13	19.18	683
 Q8CJG1 	 protein argonaute-1 isoform 1x 	 Ago1 	54.49	347450.6	18	10	14.86	895
 Q60605 	 myosin light polypeptide 6 isoform MLC3nm 	 Myl6 	74.21	1348577.9	32	10	64.9	151
 Q791V5 	 mitochondrial carrier homolog 2 isoform 1x 	 Mtch2 	21.05	144154.7	11	4	18.15	314
 Q9WVA3 	 mitotic checkpoint protein BUB3 	 Bub3 	65.8	461594.8	22	11	42.02	326
 P11438 	 lysosome-associated membrane glycoprotein 1 isoform 1 precursor 	 Lamp1 	6.08	54532.7	2	2	5.65	407
 Q62225 	 cytokine-inducible SH2-containing protein isoform 2 	 Cish 	1.84	79426.5	5	1	5.03	159
 O35405 	 phospholipase D3 	 Pld3 	6.3	27782.6	2	1	2.46	488
 Q61171 	 peroxiredoxin-2 	 Prdx2 	78.76	2849067.7	46	12	54.55	198
 Q9DAA6 	 exosome complex component CSL4 isoform 3 	 Exosc1 	8.6	39633.7	2	2	12.78	180
 Q924Z4 	 ceramide synthase 2 	 Cers2 	6.26	95333.6	4	2	6.58	380
 P35276 	 ras-related protein Rab-3D 	 Rab3d 	8.39	19164.1	1	1	6.85	219
 Q9Z321 	 DNA topoisomerase 3-beta-1 	 Top3b 	26.69	185789.9	13	8	10.9	862
 Q9CQ69 	 cytochrome b-c1 complex subunit 8 	 Uqcrq 	7.95	34341.4	2	1	15.85	82
 P51174 	" long-chain specific acyl-CoA dehydrogenase, mitochondrial precursor "	 Acadl 	84.08	743765.5	29	11	27.44	430
 P45952 	" medium-chain specific acyl-CoA dehydrogenase, mitochondrial "	 Acadm 	52.08	276819.1	19	10	25.42	421
 Q07417 	" short-chain specific acyl-CoA dehydrogenase, mitochondrial "	 Acads 	112.77	788615.2	31	17	47.09	412
 P28271 	 cytoplasmic aconitate hydratase 	 Aco1 	86.81	695353.5	37	19	29.7	889
 P60710 	" actin, cytoplasmic 1 "	 Actb 	230.38	24832330.7	423	32	85.07	375
 O35598 	 disintegrin and metalloproteinase domain-containing protein 10 	 Adam10 	17.02	266341.9	13	8	13.62	749
 P28474 	 alcohol dehydrogenase class-3 isoform 1 	 Adh5 	49.32	559032.7	18	8	30.21	374
 P54923 	 ADP-ribosylarginine hydrolase 	 Adprh 	51.73	430323.2	16	9	34.81	362
 Q921K2 	 poly 	 Parp1 	160.81	1719190.7	69	27	30.77	1014
 P28650 	 adenylosuccinate synthetase isozyme 1 	 Adssl1 	99.45	896135.8	32	12	37.86	457
 P46664 	 adenylosuccinate synthetase isozyme 2 	 Adss 	109.53	719065.4	36	16	44.96	456
 P47740 	 fatty aldehyde dehydrogenase 	 Aldh3a2 	29.13	196005.2	7	6	16.94	484
 P48962 	 ADP/ATP translocase 1 	 Slc25a4 	27.53	284318.9	8	6	21.81	298
 P51881 	 ADP/ATP translocase 2 	 Slc25a5 	74.32	908201.5	38	13	41.28	298
 P20108 	" thioredoxin-dependent peroxide reductase, mitochondrial precursor "	 Prdx3 	53.25	476348.3	20	9	40.08	257
 O08709 	 peroxiredoxin-6 isoform 1 	 Prdx6 	148.98	3012934	85	19	82.59	224
 O35643 	 AP-1 complex subunit beta-1 isoform 2 	 Ap1b1 	99.71	668810.1	35	20	29.59	943
 P35585 	 AP-1 complex subunit mu-1 	 Ap1m1 	34.62	353734.9	18	6	16.78	423
 P61967 	 AP-1 complex subunit sigma-1A 	 Ap1s1 	5.56	5760.3	2	1	10.13	158
 P17426 	 AP-2 complex subunit alpha-1 isoform a 	 Ap2a1 	71.45	399667.7	21	15	18.53	977
 O54774 	 AP-3 complex subunit delta-1 	 Ap3d1 	27.64	196291.7	14	8	10.09	1199
 O35841 	 apoptosis inhibitor 5 isoform 2 	 Api5 	93.91	885032.5	27	15	33.53	504
 P14869 	 60S acidic ribosomal protein P0 	 Rplp0 	74.55	1183971.5	39	12	51.42	317
 P61750 	 ADP-ribosylation factor 4 	 Arf4 	14	109190	6	4	21.67	180
 P84084 	 ADP-ribosylation factor 5 	 Arf5 	7.84	27829.3	2	2	12.78	180
 P62331 	 ADP-ribosylation factor 6 	 Arf6 	23.69	169417.1	9	6	41.71	175
 P16460 	 argininosuccinate synthase 	 Ass1 	7.37	83851.2	4	2	4.37	412
 Q62388 	 serine-protein kinase ATM 	 Atm 	47.76	232170	20	13	5.58	3066
 P97370 	 sodium/potassium-transporting ATPase subunit beta-3 	 Atp1b3 	44.72	259434.7	13	8	35.25	278
 Q8R429 	 sarcoplasmic/endoplasmic reticulum calcium ATPase 1 	 Atp2a1 	12.65	57239.3	3	2	2.41	994
 Q03265 	" ATP synthase subunit alpha, mitochondrial precursor "	 Atp5a1 	193.87	4336649.4	101	28	50.45	553
 Q06185 	" ATP synthase subunit e, mitochondrial "	 Atp5k 	28.84	298674.8	11	4	54.93	71
 P50516 	 V-type proton ATPase catalytic subunit A 	 Atp6v1a 	64.37	426504.8	20	13	28.04	617
 P62814 	" V-type proton ATPase subunit B, brain isoform "	 Atp6v1b2 	108.04	745060.6	40	16	39.53	511
 P50518 	 V-type proton ATPase subunit E 1 	 Atp6v1e1 	15.79	152218.9	6	6	25.22	226
 Q3TBX5 	 ancient ubiquitous protein 1 isoform 1 	 Aup1 	5.11	103419.9	3	3	5.47	439
 P97302 	 transcription regulator protein BACH1 	 Bach1 	6.5	44662.8	5	2	3.79	739
 O08734 	 bcl-2 homologous antagonist/killer 	 Bak1 	5.99	34856.2	3	2	16.27	209
 Q07813 	 apoptosis regulator BAX 	 Bax 	30.74	148773.7	8	5	37.5	192
 Q61361 	 brevican core protein isoform 1 precursor 	 Bcan 	3.13	66424.9	2	2	2.38	883
 O35129 	 prohibitin-2 	 Phb2 	41.93	429303.8	19	9	34.11	299
 Q3U3J1 	" 2-oxoisovalerate dehydrogenase subunit alpha, mitochondrial "	 Bckdha 	40.24	177477.5	10	7	18.83	446
 P70444 	 BH3-interacting domain death agonist 	 Bid 	31.74	182237.2	9	4	30.77	195
 P97797 	 tyrosine-protein phosphatase non-receptor type substrate 1 isoform 	 Sirpa 	11.45	100439.3	7	6	16.9	509
 P15327 	 bisphosphoglycerate mutase 	 Bpgm 	10.48	61696	2	2	11.58	259
 O88738 	 baculoviral IAP repeat-containing protein 6 	 Birc6 	43.14	282498.1	25	15	4.27	4873
 Q8R5L1 	 complement component 1 Q subcomponent-binding protein 	 C1qbp 	62.67	568582.5	24	7	32.26	279
 P07356 	 annexin A2 	 Anxa2 	55.22	430882.9	17	13	48.97	339
 P0DP26 	 calmodulin 	 Calm2 	39.32	531814	21	11	60.4	149
 P14211 	 calreticulin precursor 	 Calr 	107.18	2134324.5	91	19	49.52	416
 O35887 	 calumenin isoform 1 precursor 	 Calu 	65.3	752123.3	30	11	47.94	315
 P47754 	 F-actin-capping protein subunit alpha-2 	 Capza2 	83.12	1083984.5	40	10	53.85	286
 P16015 	 carbonic anhydrase 3 	 Car3 	25.79	257757	13	6	31.15	260
 P29594 	 caspase-2 precursor 	 Casp2 	44.07	253247.4	9	6	20.13	452
 P97864 	 caspase-7 precursor 	 Casp7 	15.9	103011.3	9	4	15.51	303
 P22682 	 E3 ubiquitin-protein ligase CBL 	 Cbl 	49.03	500230.5	20	8	12.81	913
 P48758 	 carbonyl reductase 	 Cbr1 	90.83	876575.3	32	14	59.21	277
 P83917 	 chromobox protein homolog 1 	 Cbx1 	26.41	465209	17	6	27.57	185
 Q32P00 	 chromobox protein homolog 3 	 Cbx3 	63.57	1200281.9	33	9	45.9	183
 P80314 	 T-complex protein 1 subunit beta 	 Cct2 	207.92	2793020.2	90	26	61.68	535
 P80316 	 T-complex protein 1 subunit epsilon 	 Cct5 	143.25	1518545.1	51	24	55.08	541
 P80313 	 T-complex protein 1 subunit eta 	 Cct7 	119.84	1069374.7	32	17	38.79	544
 P11609 	 antigen-presenting glycoprotein CD1d1 precursor 	 Cd1d1 	15.41	55189.3	3	2	8.93	336
 O35114 	 lysosome membrane protein 2 	 Scarb2 	14.84	55343	4	3	10.25	478
 Q9WUZ9 	 ectonucleoside triphosphate diphosphohydrolase 5 isoform a 	 Entpd5 	21.01	73055.3	5	5	15.27	452
 P18181 	 CD48 antigen precursor 	 Cd48 	13.2	86720.6	6	3	14.17	240
 P11440 	 cyclin-dependent kinase 1 	 Cdk1 	14.46	129277.9	7	4	18.18	297
 P24788 	 cyclin-dependent kinase 11B 	 Cdk11b 	57.75	376675.8	19	14	19.64	784
 P49615 	 cyclin-dependent kinase 5 	 Cdk5 	4.63	58096.4	3	2	8.9	292
 P49452 	 centromere protein C 	 Cenpc1 	7.61	64060	6	4	5.52	906
 O35648 	 centrin-3 	 Cetn3 	7.96	37530.7	1	1	11.98	167
 P18760 	 cofilin-1 	 Cfl1 	147.56	4122585.4	117	19	77.71	166
 P45591 	 cofilin-2 	 Cfl2 	17.33	50735.6	3	2	19.28	166
 P40201 	 chromodomain-helicase-DNA-binding protein 1 	 Chd1 	3.61	79421.1	6	5	3.16	1711
 O35280 	 serine/threonine-protein kinase Chk1 	 Chek1 	11.53	48230.2	2	2	5.46	476
 O55229 	 choline/ethanolamine kinase 	 Chkb 	4.46	33436.4	1	1	3.55	394
 P60824 	 cold-inducible RNA-binding protein 	 Cirbp 	31.61	263703.3	7	4	33.14	172
 P07310 	 creatine kinase M-type 	 Ckm 	24.84	162066.4	9	9	27.56	381
 O35492 	 dual specificity protein kinase CLK3 	 Clk3 	8.04	100616.6	5	4	10.66	638
 Q08093 	 calponin-2 	 Cnn2 	53.1	293534.9	9	7	30.49	305
 P11087 	 collagen alpha-1(I) chain preproprotein 	 Col1a1 	1.62	151213.7	4	4	2.75	1453
 P12787 	" cytochrome c oxidase subunit 5A, mitochondrial precursor "	 Cox5a 	9.71	226461.4	7	2	16.44	146
 P15089 	 mast cell carboxypeptidase A preproprotein 	 Cpa3 	29.82	319436.5	15	9	21.34	417
 P36552 	" oxygen-dependent coproporphyrinogen-III oxidase, mitochondrial "	 Cpox 	27.55	159715.4	7	5	13.32	443
 P47934 	 carnitine O-acetyltransferase 	 Crat 	22.31	105973.3	9	5	10.38	626
 P63254 	 cysteine-rich protein 1 	 Crip1 	11.03	229688.8	9	3	38.96	77
 P47941 	 crk-like protein isoform 1 	 Crkl 	59.09	389711.8	22	11	48.51	303
 Q60737 	 casein kinase II subunit alpha 	 Csnk2a1 	68.15	474595.4	19	10	32.74	391
 Q9CW03 	 structural maintenance of chromosomes protein 3 	 Smc3 	178.24	1632860.5	64	31	30.98	1217
 P97315 	 cysteine and glycine-rich protein 1 	 Csrp1 	53.53	533966.1	20	9	52.85	193
 P97314 	 cysteine and glycine-rich protein 2 	 Csrp2 	4.16	117152.1	5	4	22.28	193
 Q62426 	 cystatin-B 	 Cstb 	15.29	202661.7	9	5	35.71	98
 P12399 	 protein CTLA-2-alpha isoform a precursor 	 Ctla2a 	12.37	74079.4	4	3	27.01	137
 P10605 	 cathepsin B preproprotein 	 Ctsb 	30.32	199500.2	8	5	19.76	339
 P70269 	 cathepsin E preproprotein 	 Ctse 	4.21	29029.6	1	1	2.52	397
 P49935 	 pro-cathepsin H isoform 1 preproprotein 	 Ctsh 	7.4	47350.1	2	2	8.41	333
 Q60598 	 src substrate cortactin isoform 1 	 Cttn 	12.69	51187.9	3	3	6.23	546
 P62897 	" cytochrome c, somatic "	 Cycs 	22.92	77519.3	6	4	43.81	105
 Q9QYB2 	 dachshund homolog 1 isoform 1 	 Dach1 	11.18	57349.6	3	3	4.79	751
 P31786 	 acyl-CoA-binding protein isoform 2 	 Dbi 	18.92	460323.8	18	4	48.28	87
 O35075 	 Down syndrome critical region protein 3 homolog 	 Dscr3 	15.26	92282.8	5	3	16.16	297
 O08788 	 dynactin subunit 1 isoform 1 	 Dctn1 	82.31	543612.6	31	16	17.17	1281
 O54734 	 dolichyl-diphosphooligosaccharide--protein glycosyltransferase 48 	 Ddost 	36.86	356273.1	12	7	22	441
 O35286 	 pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 isoform 2 	 Dhx15 	130.95	1141335.4	52	26	37.61	795
 Q8BTS0 	 probable ATP-dependent RNA helicase DDX5 	 Ddx5 	183.72	2550361.2	71	32	51.22	615
 O70133 	 ATP-dependent RNA helicase A 	 Dhx9 	7.6	17819.6	3	2	1.88	1383
 O09005 	 sphingolipid delta(4)-desaturase DES1 	 Degs1 	9.23	31181.2	1	1	4.95	323
 O88455 	 7-dehydrocholesterol reductase 	 Dhcr7 	1.94	8412.6	4	2	5.94	471
 O08808 	 protein diaphanous homolog 1 isoform 2 	 Diaph1 	79.81	464866.3	30	17	16.49	1255
 O08749 	" dihydrolipoyl dehydrogenase, mitochondrial precursor "	 Dld 	39.56	515807.2	20	8	18.66	509
 Q811D0 	 disks large homolog 1 isoform 1 	 Dlg1 	53.29	373432.3	24	13	18.45	927
 P11531 	 dystrophin isoform 1 	 Dmd 	2.73	244088.2	10	9	3.18	3678
 G3X8R0 	 receptor expression-enhancing protein 5 	 Reep5 	6.17	52362.5	4	3	15.34	189
 P32233 	 developmentally-regulated GTP-binding protein 1 	 Drg1 	40.27	236893.6	11	9	32.42	367
 Q60838 	 segment polarity protein dishevelled homolog DVL-2 	 Dvl2 	11.34	71280.3	3	2	3.94	736
 Q61166 	 microtubule-associated protein RP/EB family member 1 	 Mapre1 	67.54	582175	27	13	48.51	268
 P70245 	" 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase "	 Ebp 	8.53	54677.4	3	2	10.87	230
 P58252 	 elongation factor 2 	 Eef2 	239.54	4170569.3	121	39	50.35	858
 Q61655 	 ATP-dependent RNA helicase DDX19A 	 Ddx19a 	54.01	354819.8	14	6	18.62	478
 P63073 	 eukaryotic translation initiation factor 4E isoform 1 	 Eif4e 	30.05	360427	18	7	33.18	217
 Q60876 	 eukaryotic translation initiation factor 4E-binding protein 1 	 Eif4ebp1 	5.05	60873.8	5	2	16.24	117
 Q3UZG4 	 aminoacyl tRNA synthase complex-interacting multifunctional protein 	 Aimp1 	89.33	693653.1	34	15	62.7	319
 O08579 	 emerin 	 Emd 	13.97	83829.1	7	4	17.37	259
 Q80W45 	 syntaxin-2 isoform a 	 Stx2 	4.35	25556	2	1	4.5	289
 P42567 	 epidermal growth factor receptor substrate 15 isoform A 	 Eps15 	92.37	461817.7	22	16	24.08	897
 Q60902 	 epidermal growth factor receptor substrate 15-like 1 isoform a 	 Eps15l1 	1.58	5830	1	1	2.54	907
 O08811 	 TFIIH basal transcription factor complex helicase XPD subunit 	 Ercc2 	10.7	95508.2	3	2	5.26	760
 P84089 	 enhancer of rudimentary homolog 	 Erh 	24.65	717005.9	7	3	33.65	104
 P27773 	 protein disulfide-isomerase A3 precursor 	 Pdia3 	202.58	3084604.9	92	31	58.02	505
 Q04692 	 SWI/SNF-related matrix-associated actin-dependent regulator of 	 Smarcad1 	8.28	82151.7	6	6	6.56	1021
 P97360 	 transcription factor ETV6 isoform 1 	 Etv6 	5.49	24882.3	1	1	2.68	485
 F8VPT6 	 ecotropic viral integration site 5 protein 	 Evi5 	2.08	32788.3	2	1	0.99	809
 Q61545 	 RNA-binding protein EWS isoform 2 	 Ewsr1 	40.84	450372.5	17	7	13.89	655
 Q61188 	 histone-lysine N-methyltransferase EZH2 isoform 1 	 Ezh2 	8.31	22003.4	2	1	2.41	746
 O88783 	 coagulation factor V preproprotein 	 F5 	1.8	105675.9	5	4	2.29	2183
 P54731 	 FAS-associated factor 1 	 Faf1 	15.47	109173.3	6	5	8.47	649
 Q61553 	 fascin 	 Fscn1 	22.1	112251.8	10	7	17.65	493
 P19096 	 fatty acid synthase 	 Fasn 	261.83	1892908	102	47	25.48	2504
 P35550 	 rRNA 2'-O-methyltransferase fibrillarin 	 Fbl 	67.75	492301.3	19	10	37	327
 P46656 	" adrenodoxin, mitochondrial isoform 1 precursor "	 Fdx1 	2.99	39277.2	1	1	4.79	188
 Q61578 	" NADPH:adrenodoxin oxidoreductase, mitochondrial precursor "	 Fdxr 	53.37	265424.7	11	9	27.53	494
 Q544X6 	" ferrochelatase, mitochondrial "	 Fech 	20.96	158431.3	8	5	15.17	422
 Q61074 	 protein phosphatase 1G 	 Ppm1g 	46.8	446508.8	21	13	39.85	542
 P26323 	 Friend leukemia integration 1 transcription factor 	 Fli1 	51.6	382526.8	18	8	29.42	452
 O08917 	 flotillin-1 	 Flot1 	10.01	42994.5	2	2	6.54	428
 Q6AXB7 	 fragile X mental retardation protein 1 homolog isoform 1 	 Fmr1 	12.06	61184.5	3	3	4.89	614
 Q61239 	 protein farnesyltransferase/geranylgeranyltransferase type-1 	 Fnta 	27.06	184067.4	12	7	22.02	377
 O35943 	" frataxin, mitochondrial precursor "	 Fxn 	25.96	199864.3	8	4	25.12	207
 Q8BHN3 	 neutral alpha-glucosidase AB isoform 1 	 Ganab 	105.85	807079.1	41	21	25.78	966
 Q00612 	 glucose-6-phosphate 1-dehydrogenase X 	 G6pdx 	64.23	362601.2	18	15	33.98	515
